year,month,day,hour,O3_target,NO2_target
2023.00,12.00,15.00,1.00,7.43,75.95
2023.00,12.00,15.00,2.00,8.98,74.28
2023.00,12.00,15.00,3.00,9.82,87.05
2023.00,12.00,15.00,4.00,7.97,125.10
2023.00,12.00,15.00,5.00,11.20,141.10
2023.00,12.00,15.00,6.00,21.62,102.00
2023.00,12.00,15.00,7.00,28.85,90.53
2023.00,12.00,15.00,8.00,41.25,79.72
2023.00,12.00,15.00,9.00,43.45,72.72
2023.00,12.00,15.00,10.00,37.67,68.85
2023.00,12.00,15.00,11.00,33.20,79.58
2023.00,12.00,15.00,12.00,8.05,130.85
2023.00,12.00,15.00,13.00,6.35,137.82
2023.00,12.00,15.00,14.00,7.82,141.82
2023.00,12.00,15.00,15.00,10.45,140.82
2023.00,12.00,15.00,16.00,9.08,126.25
2023.00,12.00,15.00,17.00,10.20,115.72
2023.00,12.00,15.00,18.00,11.95,122.80
2023.00,12.00,15.00,19.00,11.03,111.95
2023.00,12.00,15.00,20.00,11.10,113.92
2023.00,12.00,15.00,21.00,9.80,89.60
2023.00,12.00,15.00,22.00,11.43,88.40
2023.00,12.00,15.00,23.00,10.78,81.25
2023.00,8.00,21.00,0.00,4.38,28.25
2023.00,8.00,21.00,1.00,3.90,28.98
2023.00,8.00,21.00,2.00,7.03,23.80
2023.00,8.00,21.00,3.00,17.12,19.65
2023.00,8.00,21.00,4.00,28.85,17.57
2023.00,8.00,21.00,5.00,30.58,12.55
2023.00,8.00,21.00,6.00,39.38,10.57
2023.00,8.00,21.00,7.00,54.78,7.77
2023.00,8.00,21.00,8.00,70.68,9.85
2023.00,8.00,21.00,9.00,106.30,12.30
2023.00,8.00,21.00,10.00,105.70,16.93
2023.00,8.00,21.00,11.00,118.00,16.68
2023.00,8.00,21.00,12.00,102.35,21.62
2023.00,8.00,21.00,13.00,92.62,26.18
2023.00,8.00,21.00,14.00,69.38,35.27
2023.00,8.00,21.00,15.00,23.77,40.92
2023.00,8.00,21.00,16.00,44.55,26.43
2023.00,8.00,21.00,17.00,15.50,49.45
2023.00,8.00,21.00,18.00,16.62,21.05
2023.00,8.00,21.00,19.00,19.93,11.87
2023.00,8.00,21.00,20.00,16.70,25.40
2023.00,8.00,21.00,21.00,8.03,32.20
2023.00,8.00,21.00,22.00,5.28,35.55
2023.00,8.00,21.00,23.00,4.40,33.97
2023.00,4.00,18.00,0.00,3.35,72.68
2023.00,4.00,18.00,1.00,3.53,68.33
2023.00,4.00,18.00,2.00,4.62,67.42
2023.00,4.00,18.00,3.00,13.28,53.33
2023.00,4.00,18.00,4.00,23.10,42.57
2023.00,4.00,18.00,5.00,41.85,38.70
2023.00,4.00,18.00,6.00,66.60,34.43
2023.00,4.00,18.00,7.00,60.35,25.12
2023.00,4.00,18.00,8.00,58.12,21.98
2023.00,4.00,18.00,9.00,53.00,32.12
2023.00,4.00,18.00,10.00,41.80,25.93
2023.00,4.00,18.00,11.00,43.40,31.22
2023.00,4.00,18.00,12.00,35.62,39.55
2023.00,4.00,18.00,13.00,17.17,68.60
2023.00,4.00,18.00,14.00,3.23,91.40
2023.00,4.00,18.00,15.00,3.00,84.88
2023.00,4.00,18.00,16.00,2.83,78.33
2023.00,4.00,18.00,17.00,2.88,79.38
2023.00,4.00,18.00,18.00,2.30,72.73
2023.00,4.00,18.00,19.00,3.28,82.25
2023.00,4.00,18.00,20.00,4.20,79.65
2023.00,4.00,18.00,21.00,3.90,70.90
2023.00,4.00,18.00,22.00,2.58,62.25
2023.00,4.00,18.00,23.00,20.32,31.17
2021.00,9.00,16.00,0.00,11.60,26.38
2021.00,9.00,16.00,1.00,10.05,28.60
2021.00,9.00,16.00,2.00,9.00,28.18
2021.00,9.00,16.00,3.00,15.88,25.07
2021.00,9.00,16.00,4.00,14.95,28.48
2021.00,9.00,16.00,5.00,14.25,33.82
2021.00,9.00,16.00,6.00,17.10,27.88
2021.00,9.00,16.00,7.00,15.38,35.60
2021.00,9.00,16.00,8.00,18.80,32.35
2021.00,9.00,16.00,9.00,20.20,27.85
2021.00,9.00,16.00,10.00,22.75,24.55
2021.00,9.00,16.00,11.00,22.88,32.12
2021.00,9.00,16.00,12.00,24.85,38.85
2021.00,9.00,16.00,13.00,24.90,47.85
2021.00,9.00,16.00,14.00,38.92,50.35
2021.00,9.00,16.00,15.00,28.47,48.38
2021.00,9.00,16.00,16.00,13.12,38.17
2021.00,9.00,16.00,17.00,9.93,34.45
2021.00,9.00,16.00,18.00,8.43,32.68
2021.00,9.00,16.00,19.00,11.78,35.23
2021.00,9.00,16.00,20.00,35.50,26.90
2021.00,9.00,16.00,21.00,19.10,25.30
2021.00,9.00,16.00,22.00,13.05,22.10
2021.00,9.00,16.00,23.00,31.90,20.77
2023.00,1.00,15.00,0.00,7.15,59.42
2023.00,1.00,15.00,1.00,6.43,61.92
2023.00,1.00,15.00,2.00,7.58,55.85
2023.00,1.00,15.00,3.00,7.00,58.80
2023.00,1.00,15.00,4.00,12.57,59.95
2023.00,1.00,15.00,5.00,24.30,60.23
2023.00,1.00,15.00,6.00,44.25,46.30
2023.00,1.00,15.00,7.00,54.25,36.10
2023.00,1.00,15.00,8.00,59.02,37.03
2023.00,1.00,15.00,9.00,60.80,39.10
2023.00,1.00,15.00,10.00,57.70,43.78
2023.00,1.00,15.00,11.00,55.88,47.90
2023.00,1.00,15.00,12.00,43.38,67.28
2023.00,1.00,15.00,13.00,14.57,103.15
2023.00,1.00,15.00,14.00,5.18,114.85
2023.00,1.00,15.00,15.00,5.97,112.67
2023.00,1.00,15.00,16.00,5.47,105.28
2023.00,1.00,15.00,17.00,5.18,99.93
2023.00,1.00,15.00,18.00,5.17,95.20
2023.00,1.00,15.00,19.00,5.18,91.70
2023.00,1.00,15.00,20.00,5.30,85.32
2023.00,1.00,15.00,21.00,5.28,84.20
2023.00,1.00,15.00,22.00,4.62,79.65
2023.00,1.00,15.00,23.00,5.53,79.22
2022.00,11.00,7.00,0.00,7.95,53.05
2022.00,11.00,7.00,1.00,8.38,57.78
2022.00,11.00,7.00,2.00,8.07,67.20
2022.00,11.00,7.00,3.00,8.47,71.40
2022.00,11.00,7.00,4.00,15.45,61.08
2022.00,11.00,7.00,5.00,29.62,41.40
2022.00,11.00,7.00,6.00,44.35,35.95
2022.00,11.00,7.00,7.00,67.17,46.10
2022.00,11.00,7.00,8.00,78.97,39.05
2022.00,11.00,7.00,9.00,88.50,35.85
2022.00,11.00,7.00,10.00,88.67,34.42
2022.00,11.00,7.00,11.00,74.47,39.88
2022.00,11.00,7.00,12.00,41.55,86.05
2022.00,11.00,7.00,13.00,9.88,146.53
2022.00,11.00,7.00,14.00,10.15,131.35
2022.00,11.00,7.00,15.00,10.58,129.55
2022.00,11.00,7.00,16.00,10.78,116.95
2022.00,11.00,7.00,17.00,11.70,102.20
2022.00,11.00,7.00,18.00,10.78,98.70
2022.00,11.00,7.00,19.00,12.15,78.75
2022.00,11.00,7.00,20.00,14.60,80.38
2022.00,11.00,7.00,21.00,20.92,92.10
2022.00,11.00,7.00,22.00,20.23,70.40
2022.00,11.00,7.00,23.00,14.88,70.15
2020.00,6.00,18.00,0.00,51.80,20.20
2020.00,6.00,18.00,1.00,51.00,16.93
2020.00,6.00,18.00,2.00,52.60,22.77
2020.00,6.00,18.00,3.00,52.12,18.70
2020.00,6.00,18.00,4.00,53.12,17.20
2020.00,6.00,18.00,5.00,52.15,19.42
2020.00,6.00,18.00,6.00,51.65,18.48
2020.00,6.00,18.00,7.00,55.25,17.05
2020.00,6.00,18.00,8.00,55.85,15.70
2020.00,6.00,18.00,9.00,52.02,14.93
2020.00,6.00,18.00,10.00,54.45,17.62
2020.00,6.00,18.00,11.00,57.90,16.65
2020.00,6.00,18.00,12.00,58.45,15.50
2020.00,6.00,18.00,13.00,60.77,17.67
2020.00,6.00,18.00,14.00,56.45,26.95
2020.00,6.00,18.00,15.00,55.27,20.58
2020.00,6.00,18.00,16.00,56.60,20.75
2020.00,6.00,18.00,17.00,57.98,15.93
2020.00,6.00,18.00,18.00,56.47,22.88
2020.00,6.00,18.00,19.00,56.65,14.57
2020.00,6.00,18.00,20.00,52.60,12.32
2020.00,6.00,18.00,21.00,57.07,10.40
2020.00,6.00,18.00,22.00,56.52,11.18
2020.00,6.00,18.00,23.00,57.90,12.03
2024.00,5.00,27.00,0.00,9.65,99.20
2024.00,5.00,27.00,1.00,11.92,98.33
2024.00,5.00,27.00,2.00,17.18,89.83
2024.00,5.00,27.00,3.00,53.52,74.32
2024.00,5.00,27.00,4.00,95.90,65.72
2024.00,5.00,27.00,5.00,137.85,66.08
2024.00,5.00,27.00,6.00,170.40,47.20
2024.00,5.00,27.00,7.00,150.70,27.95
2024.00,5.00,27.00,8.00,135.47,29.88
2024.00,5.00,27.00,9.00,127.62,23.83
2024.00,5.00,27.00,10.00,124.30,22.12
2024.00,5.00,27.00,11.00,129.70,23.75
2024.00,5.00,27.00,12.00,130.38,29.45
2024.00,5.00,27.00,13.00,122.68,28.77
2024.00,5.00,27.00,14.00,97.55,42.70
2024.00,5.00,27.00,15.00,47.70,75.90
2024.00,5.00,27.00,16.00,4.85,173.48
2024.00,5.00,27.00,17.00,5.62,144.95
2024.00,5.00,27.00,18.00,5.28,132.03
2024.00,5.00,27.00,19.00,5.15,119.85
2024.00,5.00,27.00,20.00,6.90,110.88
2024.00,5.00,27.00,21.00,5.57,114.20
2024.00,5.00,27.00,22.00,4.52,107.73
2024.00,5.00,27.00,23.00,4.08,115.15
2019.00,9.00,26.00,0.00,8.62,10.50
2019.00,9.00,26.00,1.00,8.15,10.45
2019.00,9.00,26.00,2.00,9.53,9.45
2019.00,9.00,26.00,3.00,10.92,9.00
2019.00,9.00,26.00,4.00,13.12,9.35
2019.00,9.00,26.00,5.00,15.35,9.70
2019.00,9.00,26.00,6.00,19.90,9.68
2019.00,9.00,26.00,7.00,21.95,10.05
2019.00,9.00,26.00,8.00,22.90,9.78
2019.00,9.00,26.00,9.00,21.88,8.90
2019.00,9.00,26.00,10.00,23.15,10.18
2019.00,9.00,26.00,11.00,20.77,13.10
2019.00,9.00,26.00,12.00,17.32,14.18
2019.00,9.00,26.00,13.00,9.55,21.53
2019.00,9.00,26.00,14.00,6.68,22.45
2019.00,9.00,26.00,15.00,6.85,22.73
2019.00,9.00,26.00,16.00,7.18,22.25
2019.00,9.00,26.00,17.00,8.30,14.80
2019.00,9.00,26.00,18.00,8.42,12.78
2019.00,9.00,26.00,19.00,8.82,12.05
2019.00,9.00,26.00,20.00,10.80,10.53
2019.00,9.00,26.00,21.00,10.45,9.40
2019.00,9.00,26.00,22.00,10.12,8.32
2019.00,9.00,26.00,23.00,10.22,8.15
2022.00,6.00,7.00,0.00,7.88,60.05
2022.00,6.00,7.00,1.00,12.72,49.35
2022.00,6.00,7.00,2.00,8.85,60.55
2022.00,6.00,7.00,3.00,22.20,46.08
2022.00,6.00,7.00,4.00,35.15,39.05
2022.00,6.00,7.00,5.00,44.75,37.40
2022.00,6.00,7.00,6.00,51.73,39.25
2022.00,6.00,7.00,7.00,64.45,39.50
2022.00,6.00,7.00,8.00,77.30,39.65
2022.00,6.00,7.00,9.00,84.35,38.00
2022.00,6.00,7.00,10.00,70.07,40.52
2022.00,6.00,7.00,11.00,60.08,47.42
2022.00,6.00,7.00,12.00,49.00,58.95
2022.00,6.00,7.00,13.00,25.90,82.82
2022.00,6.00,7.00,14.00,2.45,105.42
2022.00,6.00,7.00,15.00,0.30,101.97
2022.00,6.00,7.00,16.00,0.55,98.40
2022.00,6.00,7.00,17.00,0.60,93.70
2022.00,6.00,7.00,18.00,0.57,87.60
2022.00,6.00,7.00,19.00,1.10,77.53
2022.00,6.00,7.00,20.00,1.00,71.65
2022.00,6.00,7.00,21.00,1.52,67.80
2022.00,6.00,7.00,22.00,9.85,52.33
2022.00,6.00,7.00,23.00,19.48,33.62
2020.00,8.00,28.00,0.00,9.90,22.65
2020.00,8.00,28.00,1.00,6.35,23.25
2020.00,8.00,28.00,2.00,6.15,25.72
2020.00,8.00,28.00,3.00,16.10,22.27
2020.00,8.00,28.00,4.00,27.60,23.95
2020.00,8.00,28.00,5.00,28.28,26.52
2020.00,8.00,28.00,6.00,29.70,24.52
2020.00,8.00,28.00,7.00,19.73,24.80
2020.00,8.00,28.00,8.00,20.43,23.73
2020.00,8.00,28.00,9.00,21.70,23.05
2020.00,8.00,28.00,10.00,15.22,33.38
2020.00,8.00,28.00,11.00,13.17,36.10
2020.00,8.00,28.00,12.00,18.25,42.90
2020.00,8.00,28.00,13.00,14.65,50.17
2020.00,8.00,28.00,14.00,5.43,57.52
2020.00,8.00,28.00,15.00,10.92,51.95
2020.00,8.00,28.00,16.00,9.75,41.58
2020.00,8.00,28.00,17.00,9.60,32.83
2020.00,8.00,28.00,18.00,6.68,26.12
2020.00,8.00,28.00,19.00,8.10,25.08
2020.00,8.00,28.00,20.00,5.90,26.67
2020.00,8.00,28.00,21.00,6.40,17.90
2020.00,8.00,28.00,22.00,7.22,25.38
2020.00,8.00,28.00,23.00,5.62,20.02
2019.00,9.00,21.00,0.00,6.42,17.62
2019.00,9.00,21.00,1.00,7.65,18.43
2019.00,9.00,21.00,2.00,8.35,21.30
2019.00,9.00,21.00,3.00,13.55,17.90
2019.00,9.00,21.00,4.00,15.18,18.20
2019.00,9.00,21.00,5.00,21.77,10.93
2019.00,9.00,21.00,6.00,23.60,11.62
2019.00,9.00,21.00,7.00,28.70,11.68
2019.00,9.00,21.00,8.00,40.42,8.90
2019.00,9.00,21.00,9.00,54.77,10.43
2019.00,9.00,21.00,10.00,46.70,12.80
2019.00,9.00,21.00,11.00,23.27,17.82
2019.00,9.00,21.00,12.00,13.40,15.80
2019.00,9.00,21.00,13.00,8.00,20.55
2019.00,9.00,21.00,14.00,6.12,24.77
2019.00,9.00,21.00,15.00,5.85,23.10
2019.00,9.00,21.00,16.00,5.50,21.55
2019.00,9.00,21.00,17.00,5.83,20.95
2019.00,9.00,21.00,18.00,5.92,18.45
2019.00,9.00,21.00,19.00,6.03,17.98
2019.00,9.00,21.00,20.00,5.40,17.73
2019.00,9.00,21.00,21.00,6.60,15.40
2019.00,9.00,21.00,22.00,5.53,16.73
2019.00,9.00,21.00,23.00,6.03,13.20
2019.00,9.00,17.00,0.00,13.45,30.98
2019.00,9.00,17.00,1.00,12.90,28.38
2019.00,9.00,17.00,2.00,15.05,26.48
2019.00,9.00,17.00,3.00,19.70,27.23
2019.00,9.00,17.00,4.00,19.95,31.00
2019.00,9.00,17.00,5.00,29.18,33.00
2019.00,9.00,17.00,6.00,45.65,34.62
2019.00,9.00,17.00,7.00,78.03,27.12
2019.00,9.00,17.00,8.00,128.12,19.82
2019.00,9.00,17.00,9.00,172.60,22.45
2019.00,9.00,17.00,10.00,150.25,20.25
2019.00,9.00,17.00,11.00,118.95,15.10
2019.00,9.00,17.00,12.00,111.38,17.82
2019.00,9.00,17.00,13.00,63.35,39.80
2019.00,9.00,17.00,14.00,29.42,49.38
2019.00,9.00,17.00,15.00,26.98,30.80
2019.00,9.00,17.00,16.00,24.45,24.15
2019.00,9.00,17.00,17.00,16.12,24.88
2019.00,9.00,17.00,18.00,13.22,22.07
2019.00,9.00,17.00,19.00,12.70,22.65
2019.00,9.00,17.00,20.00,15.10,20.85
2019.00,9.00,17.00,21.00,14.50,18.40
2019.00,9.00,17.00,22.00,12.88,23.40
2019.00,9.00,17.00,23.00,18.73,15.48
2019.00,12.00,19.00,0.00,6.00,27.62
2019.00,12.00,19.00,1.00,6.30,28.62
2019.00,12.00,19.00,2.00,7.25,27.42
2019.00,12.00,19.00,3.00,7.90,27.88
2019.00,12.00,19.00,4.00,10.18,32.55
2019.00,12.00,19.00,5.00,9.35,33.98
2019.00,12.00,19.00,6.00,14.75,39.45
2019.00,12.00,19.00,7.00,22.97,46.03
2019.00,12.00,19.00,8.00,21.55,52.95
2019.00,12.00,19.00,9.00,20.57,47.40
2019.00,12.00,19.00,10.00,18.85,42.50
2019.00,12.00,19.00,11.00,16.65,45.40
2019.00,12.00,19.00,12.00,12.92,51.83
2019.00,12.00,19.00,13.00,15.93,53.12
2019.00,12.00,19.00,14.00,17.50,49.88
2019.00,12.00,19.00,15.00,14.45,45.10
2019.00,12.00,19.00,16.00,16.38,38.45
2019.00,12.00,19.00,17.00,22.00,37.52
2019.00,12.00,19.00,18.00,21.55,37.12
2019.00,12.00,19.00,19.00,16.25,32.35
2019.00,12.00,19.00,20.00,14.60,35.60
2019.00,12.00,19.00,21.00,13.82,46.65
2019.00,12.00,19.00,22.00,12.80,45.53
2019.00,12.00,19.00,23.00,10.73,43.75
2022.00,1.00,18.00,0.00,11.55,42.38
2022.00,1.00,18.00,1.00,12.55,40.05
2022.00,1.00,18.00,2.00,8.92,42.10
2022.00,1.00,18.00,3.00,8.97,44.95
2022.00,1.00,18.00,4.00,9.73,47.65
2022.00,1.00,18.00,5.00,15.02,47.65
2022.00,1.00,18.00,6.00,21.88,50.92
2022.00,1.00,18.00,7.00,41.40,50.60
2022.00,1.00,18.00,8.00,57.45,48.80
2022.00,1.00,18.00,9.00,57.98,53.43
2022.00,1.00,18.00,10.00,45.53,48.67
2022.00,1.00,18.00,11.00,29.00,52.05
2022.00,1.00,18.00,12.00,16.75,52.15
2022.00,1.00,18.00,13.00,4.70,57.60
2022.00,1.00,18.00,14.00,2.68,57.15
2022.00,1.00,18.00,15.00,2.93,52.10
2022.00,1.00,18.00,16.00,3.20,49.72
2022.00,1.00,18.00,17.00,3.55,42.23
2022.00,1.00,18.00,18.00,3.80,43.52
2022.00,1.00,18.00,19.00,3.73,36.33
2022.00,1.00,18.00,20.00,3.08,39.25
2022.00,1.00,18.00,21.00,3.33,38.85
2022.00,1.00,18.00,22.00,5.53,38.55
2022.00,1.00,18.00,23.00,11.85,30.70
2024.00,6.00,20.00,0.00,29.95,43.38
2024.00,6.00,20.00,1.00,27.70,39.20
2024.00,6.00,20.00,2.00,37.45,28.43
2024.00,6.00,20.00,3.00,28.43,27.85
2024.00,6.00,20.00,4.00,30.90,25.60
2024.00,6.00,20.00,5.00,52.55,17.48
2024.00,6.00,20.00,6.00,61.60,20.62
2024.00,6.00,20.00,7.00,66.82,34.75
2024.00,6.00,20.00,8.00,75.12,21.88
2024.00,6.00,20.00,9.00,78.42,17.40
2024.00,6.00,20.00,10.00,88.78,18.05
2024.00,6.00,20.00,11.00,108.65,20.43
2024.00,6.00,20.00,12.00,114.23,19.90
2024.00,6.00,20.00,13.00,104.33,24.20
2024.00,6.00,20.00,14.00,72.10,35.80
2024.00,6.00,20.00,15.00,37.17,53.80
2024.00,6.00,20.00,16.00,35.00,41.75
2024.00,6.00,20.00,17.00,16.50,66.67
2024.00,6.00,20.00,18.00,27.10,39.48
2024.00,6.00,20.00,19.00,11.90,54.85
2024.00,6.00,20.00,20.00,11.00,46.17
2024.00,6.00,20.00,21.00,27.87,30.05
2024.00,6.00,20.00,22.00,20.90,35.37
2024.00,6.00,20.00,23.00,20.17,32.85
2021.00,10.00,4.00,0.00,5.72,32.00
2021.00,10.00,4.00,1.00,5.95,31.70
2021.00,10.00,4.00,2.00,4.88,36.93
2021.00,10.00,4.00,3.00,6.70,36.38
2021.00,10.00,4.00,4.00,15.25,35.95
2021.00,10.00,4.00,5.00,24.03,36.17
2021.00,10.00,4.00,6.00,35.33,33.78
2021.00,10.00,4.00,7.00,40.67,28.42
2021.00,10.00,4.00,8.00,43.15,26.60
2021.00,10.00,4.00,9.00,45.62,29.20
2021.00,10.00,4.00,10.00,47.45,30.98
2021.00,10.00,4.00,11.00,42.05,37.25
2021.00,10.00,4.00,12.00,32.75,53.68
2021.00,10.00,4.00,13.00,7.65,81.22
2021.00,10.00,4.00,14.00,7.78,66.75
2021.00,10.00,4.00,15.00,4.75,62.08
2021.00,10.00,4.00,16.00,5.45,58.82
2021.00,10.00,4.00,17.00,6.97,53.95
2021.00,10.00,4.00,18.00,5.97,48.08
2021.00,10.00,4.00,19.00,5.60,42.55
2021.00,10.00,4.00,20.00,5.30,40.83
2021.00,10.00,4.00,21.00,4.95,38.50
2021.00,10.00,4.00,22.00,14.52,30.95
2021.00,10.00,4.00,23.00,19.60,22.33
2022.00,4.00,23.00,0.00,3.10,87.00
2022.00,4.00,23.00,1.00,2.90,93.45
2022.00,4.00,23.00,2.00,3.15,108.57
2022.00,4.00,23.00,3.00,5.40,146.90
2022.00,4.00,23.00,4.00,28.75,152.18
2022.00,4.00,23.00,5.00,89.45,101.03
2022.00,4.00,23.00,6.00,106.38,59.28
2022.00,4.00,23.00,7.00,117.22,46.03
2022.00,4.00,23.00,8.00,135.55,34.42
2022.00,4.00,23.00,9.00,122.30,30.43
2022.00,4.00,23.00,10.00,113.38,34.58
2022.00,4.00,23.00,11.00,100.55,42.85
2022.00,4.00,23.00,12.00,83.65,57.75
2022.00,4.00,23.00,13.00,35.30,115.28
2022.00,4.00,23.00,14.00,3.10,155.75
2022.00,4.00,23.00,15.00,3.20,152.90
2022.00,4.00,23.00,16.00,3.15,148.58
2022.00,4.00,23.00,17.00,2.77,148.27
2022.00,4.00,23.00,18.00,3.02,146.40
2022.00,4.00,23.00,19.00,2.70,133.15
2022.00,4.00,23.00,20.00,2.80,123.72
2022.00,4.00,23.00,21.00,3.25,122.50
2022.00,4.00,23.00,22.00,3.00,107.47
2022.00,4.00,23.00,23.00,3.12,100.57
2022.00,9.00,17.00,0.00,2.65,28.82
2022.00,9.00,17.00,1.00,3.23,24.47
2022.00,9.00,17.00,2.00,3.62,28.08
2022.00,9.00,17.00,3.00,5.58,33.08
2022.00,9.00,17.00,4.00,9.98,47.17
2022.00,9.00,17.00,5.00,14.50,42.80
2022.00,9.00,17.00,6.00,30.32,41.75
2022.00,9.00,17.00,7.00,46.43,30.80
2022.00,9.00,17.00,8.00,56.52,27.75
2022.00,9.00,17.00,9.00,67.82,28.90
2022.00,9.00,17.00,10.00,70.70,27.53
2022.00,9.00,17.00,11.00,55.45,32.77
2022.00,9.00,17.00,12.00,49.65,28.23
2022.00,9.00,17.00,13.00,36.00,36.78
2022.00,9.00,17.00,14.00,27.75,42.38
2022.00,9.00,17.00,15.00,18.07,50.88
2022.00,9.00,17.00,16.00,7.35,47.53
2022.00,9.00,17.00,17.00,8.02,33.62
2022.00,9.00,17.00,18.00,2.77,44.88
2022.00,9.00,17.00,19.00,3.80,39.30
2022.00,9.00,17.00,20.00,3.00,37.80
2022.00,9.00,17.00,21.00,3.73,33.30
2022.00,9.00,17.00,22.00,5.67,34.83
2022.00,9.00,17.00,23.00,5.30,34.65
2023.00,8.00,28.00,0.00,15.00,9.50
2023.00,8.00,28.00,1.00,14.00,11.35
2023.00,8.00,28.00,2.00,10.17,17.40
2023.00,8.00,28.00,3.00,12.25,17.43
2023.00,8.00,28.00,4.00,15.62,15.07
2023.00,8.00,28.00,5.00,21.57,16.52
2023.00,8.00,28.00,6.00,35.08,14.15
2023.00,8.00,28.00,7.00,32.43,15.10
2023.00,8.00,28.00,8.00,36.65,13.43
2023.00,8.00,28.00,9.00,39.95,15.05
2023.00,8.00,28.00,10.00,43.32,18.07
2023.00,8.00,28.00,11.00,37.92,17.28
2023.00,8.00,28.00,12.00,28.25,22.43
2023.00,8.00,28.00,13.00,16.78,37.25
2023.00,8.00,28.00,14.00,7.95,49.92
2023.00,8.00,28.00,15.00,3.92,56.83
2023.00,8.00,28.00,16.00,3.45,56.12
2023.00,8.00,28.00,17.00,4.60,50.27
2023.00,8.00,28.00,18.00,4.42,45.65
2023.00,8.00,28.00,19.00,4.40,38.52
2023.00,8.00,28.00,20.00,5.60,38.33
2023.00,8.00,28.00,21.00,4.17,35.00
2023.00,8.00,28.00,22.00,3.53,24.52
2023.00,8.00,28.00,23.00,5.22,17.57
2020.00,11.00,7.00,0.00,4.30,66.05
2020.00,11.00,7.00,1.00,2.50,67.90
2020.00,11.00,7.00,2.00,3.70,71.35
2020.00,11.00,7.00,3.00,4.22,83.88
2020.00,11.00,7.00,4.00,7.35,94.22
2020.00,11.00,7.00,5.00,20.10,93.67
2020.00,11.00,7.00,6.00,49.83,72.95
2020.00,11.00,7.00,7.00,60.55,68.92
2020.00,11.00,7.00,8.00,59.25,58.08
2020.00,11.00,7.00,9.00,51.10,57.12
2020.00,11.00,7.00,10.00,44.25,61.25
2020.00,11.00,7.00,11.00,20.10,102.50
2020.00,11.00,7.00,12.00,3.00,136.90
2020.00,11.00,7.00,13.00,1.68,121.92
2020.00,11.00,7.00,14.00,3.73,127.43
2020.00,11.00,7.00,15.00,4.15,116.95
2020.00,11.00,7.00,16.00,4.53,110.30
2020.00,11.00,7.00,17.00,4.70,102.30
2020.00,11.00,7.00,18.00,2.05,107.92
2020.00,11.00,7.00,19.00,2.40,102.78
2020.00,11.00,7.00,20.00,3.00,98.08
2020.00,11.00,7.00,21.00,2.05,83.40
2020.00,11.00,7.00,22.00,3.55,73.12
2020.00,11.00,7.00,23.00,3.30,70.97
2020.00,11.00,1.00,0.00,7.45,63.23
2020.00,11.00,1.00,1.00,7.17,59.58
2020.00,11.00,1.00,2.00,8.38,56.32
2020.00,11.00,1.00,3.00,17.05,61.25
2020.00,11.00,1.00,4.00,37.05,61.57
2020.00,11.00,1.00,5.00,58.83,58.40
2020.00,11.00,1.00,6.00,83.68,49.68
2020.00,11.00,1.00,7.00,100.80,44.52
2020.00,11.00,1.00,8.00,96.25,37.20
2020.00,11.00,1.00,9.00,87.80,38.15
2020.00,11.00,1.00,10.00,80.88,40.77
2020.00,11.00,1.00,11.00,55.22,59.30
2020.00,11.00,1.00,12.00,6.55,102.20
2020.00,11.00,1.00,13.00,4.03,100.17
2020.00,11.00,1.00,14.00,2.97,92.42
2020.00,11.00,1.00,15.00,3.40,89.53
2020.00,11.00,1.00,16.00,10.68,85.33
2020.00,11.00,1.00,17.00,7.13,82.30
2020.00,11.00,1.00,18.00,7.02,76.53
2020.00,11.00,1.00,19.00,6.05,66.25
2020.00,11.00,1.00,20.00,5.60,59.08
2020.00,11.00,1.00,21.00,5.35,58.10
2020.00,11.00,1.00,22.00,5.00,57.55
2020.00,11.00,1.00,23.00,5.40,55.33
2020.00,8.00,27.00,0.00,4.55,19.12
2020.00,8.00,27.00,1.00,7.97,20.75
2020.00,8.00,27.00,2.00,7.05,19.30
2020.00,8.00,27.00,3.00,11.95,17.65
2020.00,8.00,27.00,4.00,21.58,22.73
2020.00,8.00,27.00,5.00,29.53,21.12
2020.00,8.00,27.00,6.00,47.32,18.77
2020.00,8.00,27.00,7.00,60.52,15.12
2020.00,8.00,27.00,8.00,55.18,15.90
2020.00,8.00,27.00,9.00,64.40,18.50
2020.00,8.00,27.00,10.00,72.60,15.67
2020.00,8.00,27.00,11.00,59.88,18.92
2020.00,8.00,27.00,12.00,52.60,26.70
2020.00,8.00,27.00,13.00,37.58,31.05
2020.00,8.00,27.00,14.00,26.15,30.98
2020.00,8.00,27.00,15.00,17.00,34.92
2020.00,8.00,27.00,16.00,10.70,34.25
2020.00,8.00,27.00,17.00,10.03,38.25
2020.00,8.00,27.00,18.00,12.10,38.92
2020.00,8.00,27.00,19.00,4.67,35.30
2020.00,8.00,27.00,20.00,4.90,23.93
2020.00,8.00,27.00,21.00,3.75,23.70
2020.00,8.00,27.00,22.00,7.55,25.00
2020.00,8.00,27.00,23.00,10.10,22.62
2019.00,9.00,24.00,0.00,9.43,18.73
2019.00,9.00,24.00,1.00,10.68,19.92
2019.00,9.00,24.00,2.00,11.05,22.27
2019.00,9.00,24.00,3.00,54.10,28.45
2019.00,9.00,24.00,4.00,119.93,25.48
2019.00,9.00,24.00,5.00,42.43,19.27
2019.00,9.00,24.00,6.00,38.25,16.92
2019.00,9.00,24.00,7.00,39.15,13.10
