year,month,day,hour,O3_target,NO2_target
2023.00,9.00,29.00,11.00,52.23,12.38
2023.00,9.00,29.00,12.00,53.60,13.25
2023.00,9.00,29.00,13.00,40.83,19.98
2023.00,9.00,29.00,14.00,45.70,20.23
2023.00,9.00,29.00,15.00,29.73,36.48
2023.00,9.00,29.00,16.00,9.50,50.85
2023.00,9.00,29.00,17.00,26.00,19.58
2023.00,9.00,29.00,18.00,25.10,17.30
2023.00,9.00,29.00,19.00,14.57,22.03
2023.00,9.00,29.00,20.00,22.40,14.48
2023.00,9.00,29.00,21.00,21.57,12.50
2023.00,9.00,29.00,22.00,19.10,17.18
2023.00,9.00,29.00,23.00,19.70,14.88
2022.00,8.00,17.00,0.00,6.67,8.53
2022.00,8.00,17.00,1.00,4.40,11.82
2022.00,8.00,17.00,2.00,6.57,7.77
2022.00,8.00,17.00,3.00,6.67,9.88
2022.00,8.00,17.00,4.00,11.00,7.50
2022.00,8.00,17.00,5.00,15.32,9.22
2022.00,8.00,17.00,6.00,20.20,9.62
2022.00,8.00,17.00,7.00,20.55,7.18
2022.00,8.00,17.00,8.00,21.95,7.55
2022.00,8.00,17.00,9.00,22.27,8.95
2022.00,8.00,17.00,10.00,25.55,8.85
2022.00,8.00,17.00,11.00,25.62,10.45
2022.00,8.00,17.00,12.00,23.55,12.57
2022.00,8.00,17.00,13.00,15.80,18.48
2022.00,8.00,17.00,14.00,12.77,21.23
2022.00,8.00,17.00,15.00,6.93,28.75
2022.00,8.00,17.00,16.00,7.12,26.25
2022.00,8.00,17.00,17.00,7.35,27.32
2022.00,8.00,17.00,18.00,8.60,20.58
2022.00,8.00,17.00,19.00,4.25,25.88
2022.00,8.00,17.00,20.00,5.10,20.50
2022.00,8.00,17.00,21.00,5.75,14.90
2022.00,8.00,17.00,22.00,3.82,17.68
2022.00,8.00,17.00,23.00,2.77,18.28
2019.00,8.00,28.00,0.00,4.77,40.02
2019.00,8.00,28.00,1.00,5.30,39.15
2019.00,8.00,28.00,2.00,8.12,39.05
2019.00,8.00,28.00,3.00,19.48,33.27
2019.00,8.00,28.00,4.00,34.67,19.47
2019.00,8.00,28.00,5.00,51.90,13.98
2019.00,8.00,28.00,6.00,66.58,14.25
2019.00,8.00,28.00,7.00,77.90,15.03
2019.00,8.00,28.00,8.00,100.70,14.38
2019.00,8.00,28.00,9.00,88.62,15.67
2019.00,8.00,28.00,10.00,78.80,15.07
2019.00,8.00,28.00,11.00,77.80,14.27
2019.00,8.00,28.00,12.00,64.00,16.90
2019.00,8.00,28.00,13.00,52.75,23.88
2019.00,8.00,28.00,14.00,34.90,31.27
2019.00,8.00,28.00,15.00,23.05,43.65
2019.00,8.00,28.00,16.00,13.10,51.83
2019.00,8.00,28.00,17.00,6.28,58.60
2019.00,8.00,28.00,18.00,4.70,59.45
2019.00,8.00,28.00,19.00,14.08,43.47
2019.00,8.00,28.00,20.00,14.10,38.75
2019.00,8.00,28.00,21.00,20.00,36.60
2019.00,8.00,28.00,22.00,17.90,30.15
2019.00,8.00,28.00,23.00,8.10,36.67
2020.00,4.00,10.00,0.00,25.12,28.10
2020.00,4.00,10.00,1.00,15.02,41.85
2020.00,4.00,10.00,2.00,23.15,30.65
2020.00,4.00,10.00,3.00,45.00,25.40
2020.00,4.00,10.00,4.00,83.47,22.70
2020.00,4.00,10.00,5.00,111.57,16.35
2020.00,4.00,10.00,6.00,110.92,10.85
2020.00,4.00,10.00,7.00,107.35,9.27
2020.00,4.00,10.00,8.00,103.57,7.97
2020.00,4.00,10.00,9.00,99.43,8.75
2020.00,4.00,10.00,10.00,92.05,10.15
2020.00,4.00,10.00,11.00,93.07,8.70
2020.00,4.00,10.00,12.00,96.43,7.73
2020.00,4.00,10.00,13.00,88.22,9.22
2020.00,4.00,10.00,14.00,53.85,34.20
2020.00,4.00,10.00,15.00,11.50,51.95
2020.00,4.00,10.00,16.00,6.97,54.10
2020.00,4.00,10.00,17.00,6.82,51.95
2020.00,4.00,10.00,18.00,5.03,47.70
2020.00,4.00,10.00,19.00,5.55,46.72
2020.00,4.00,10.00,20.00,7.30,41.62
2020.00,4.00,10.00,21.00,5.20,44.30
2020.00,4.00,10.00,22.00,4.55,43.80
2020.00,4.00,10.00,23.00,4.67,40.27
2022.00,9.00,29.00,0.00,2.80,20.32
2022.00,9.00,29.00,1.00,2.75,24.02
2022.00,9.00,29.00,2.00,2.62,27.08
2022.00,9.00,29.00,3.00,6.43,30.72
2022.00,9.00,29.00,4.00,21.90,16.65
2022.00,9.00,29.00,5.00,32.35,16.88
2022.00,9.00,29.00,6.00,39.70,14.88
2022.00,9.00,29.00,7.00,41.50,12.55
2022.00,9.00,29.00,8.00,46.15,12.88
2022.00,9.00,29.00,9.00,49.90,15.77
2022.00,9.00,29.00,10.00,50.90,12.55
2022.00,9.00,29.00,11.00,42.50,14.82
2022.00,9.00,29.00,12.00,39.05,15.25
2022.00,9.00,29.00,13.00,36.57,10.52
2022.00,9.00,29.00,14.00,27.35,19.62
2022.00,9.00,29.00,15.00,15.52,30.05
2022.00,9.00,29.00,16.00,11.18,31.98
2022.00,9.00,29.00,17.00,10.35,31.15
2022.00,9.00,29.00,18.00,8.68,28.60
2022.00,9.00,29.00,19.00,2.95,33.90
2022.00,9.00,29.00,20.00,2.60,32.02
2022.00,9.00,29.00,21.00,2.83,26.70
2022.00,9.00,29.00,22.00,2.55,27.15
2022.00,9.00,29.00,23.00,2.42,27.40
2023.00,12.00,15.00,0.00,1.38,27.50
2023.00,12.00,15.00,1.00,1.38,23.15
2023.00,12.00,15.00,2.00,1.50,18.85
2023.00,12.00,15.00,3.00,1.55,29.90
2023.00,12.00,15.00,4.00,1.58,52.73
2023.00,12.00,15.00,5.00,4.80,52.90
2023.00,12.00,15.00,6.00,11.93,38.02
2023.00,12.00,15.00,7.00,16.00,32.60
2023.00,12.00,15.00,8.00,22.70,24.75
2023.00,12.00,15.00,9.00,29.72,21.60
2023.00,12.00,15.00,10.00,33.20,17.10
2023.00,12.00,15.00,11.00,26.95,27.10
2023.00,12.00,15.00,12.00,3.52,58.38
2023.00,12.00,15.00,13.00,1.05,56.17
2023.00,12.00,15.00,14.00,0.95,51.35
2023.00,12.00,15.00,15.00,1.05,48.83
2023.00,12.00,15.00,16.00,1.08,42.42
2023.00,12.00,15.00,17.00,1.08,38.00
2023.00,12.00,15.00,18.00,1.27,42.10
2023.00,12.00,15.00,19.00,1.05,41.85
2023.00,12.00,15.00,20.00,0.90,34.23
2023.00,12.00,15.00,21.00,1.12,35.20
2023.00,12.00,15.00,22.00,1.30,32.25
2023.00,12.00,15.00,23.00,1.28,30.62
2023.00,4.00,18.00,0.00,0.17,44.58
2023.00,4.00,18.00,1.00,0.30,41.60
2023.00,4.00,18.00,2.00,0.67,44.65
2023.00,4.00,18.00,3.00,3.40,33.95
2023.00,4.00,18.00,4.00,19.35,19.52
2023.00,4.00,18.00,5.00,32.85,15.62
2023.00,4.00,18.00,6.00,39.00,10.85
2023.00,4.00,18.00,7.00,37.57,12.02
2023.00,4.00,18.00,8.00,36.23,12.62
2023.00,4.00,18.00,9.00,31.02,10.88
2023.00,4.00,18.00,10.00,32.12,14.28
2023.00,4.00,18.00,11.00,27.42,14.50
2023.00,4.00,18.00,12.00,28.80,16.20
2023.00,4.00,18.00,13.00,14.35,35.50
2023.00,4.00,18.00,14.00,0.68,59.55
2023.00,4.00,18.00,15.00,0.45,54.58
2023.00,4.00,18.00,16.00,0.53,56.75
2023.00,4.00,18.00,17.00,0.38,44.35
2023.00,4.00,18.00,18.00,0.33,36.98
2023.00,4.00,18.00,19.00,6.77,32.15
2023.00,4.00,18.00,20.00,3.60,34.73
2023.00,4.00,18.00,21.00,4.83,26.90
2023.00,4.00,18.00,22.00,8.03,25.05
2023.00,4.00,18.00,23.00,25.57,5.15
2021.00,9.00,16.00,0.00,0.68,8.18
2021.00,9.00,16.00,1.00,0.50,9.85
2021.00,9.00,16.00,2.00,0.85,8.93
2021.00,9.00,16.00,3.00,1.58,10.12
2021.00,9.00,16.00,4.00,4.12,9.68
2021.00,9.00,16.00,5.00,6.02,18.00
2021.00,9.00,16.00,6.00,7.30,7.77
2021.00,9.00,16.00,7.00,5.62,9.45
2021.00,9.00,16.00,8.00,7.00,12.30
2021.00,9.00,16.00,9.00,7.10,13.95
2021.00,9.00,16.00,10.00,6.30,12.47
2021.00,9.00,16.00,11.00,5.57,15.80
2021.00,9.00,16.00,12.00,2.62,19.23
2021.00,9.00,16.00,13.00,1.57,20.52
2021.00,9.00,16.00,14.00,1.83,20.32
2021.00,9.00,16.00,15.00,2.55,21.62
2021.00,9.00,16.00,16.00,1.98,20.20
2021.00,9.00,16.00,17.00,1.15,15.55
2021.00,9.00,16.00,18.00,0.55,15.15
2021.00,9.00,16.00,19.00,0.43,12.45
2021.00,9.00,16.00,20.00,0.50,13.30
2021.00,9.00,16.00,21.00,1.62,9.80
2021.00,9.00,16.00,22.00,2.45,4.17
2021.00,9.00,16.00,23.00,1.90,4.18
2023.00,1.00,15.00,0.00,1.10,13.35
2023.00,1.00,15.00,1.00,1.15,13.75
2023.00,1.00,15.00,2.00,1.15,14.05
2023.00,1.00,15.00,3.00,1.23,10.75
2023.00,1.00,15.00,4.00,2.92,11.95
2023.00,1.00,15.00,5.00,5.28,12.30
2023.00,1.00,15.00,6.00,6.95,11.72
2023.00,1.00,15.00,7.00,9.65,13.00
2023.00,1.00,15.00,8.00,12.40,14.95
2023.00,1.00,15.00,9.00,17.18,15.50
2023.00,1.00,15.00,10.00,17.15,15.92
2023.00,1.00,15.00,11.00,19.43,14.02
2023.00,1.00,15.00,12.00,15.23,14.52
2023.00,1.00,15.00,13.00,2.70,15.90
2023.00,1.00,15.00,14.00,1.10,15.58
2023.00,1.00,15.00,15.00,1.00,16.28
2023.00,1.00,15.00,16.00,0.93,17.23
2023.00,1.00,15.00,17.00,1.02,14.93
2023.00,1.00,15.00,18.00,0.98,15.20
2023.00,1.00,15.00,19.00,1.25,14.18
2023.00,1.00,15.00,20.00,1.30,13.88
2023.00,1.00,15.00,21.00,0.82,10.10
2023.00,1.00,15.00,22.00,0.77,9.85
2023.00,1.00,15.00,23.00,0.82,10.52
2022.00,11.00,7.00,0.00,4.12,39.20
2022.00,11.00,7.00,1.00,3.80,39.68
2022.00,11.00,7.00,2.00,3.70,42.88
2022.00,11.00,7.00,3.00,4.20,51.77
2022.00,11.00,7.00,4.00,7.78,59.15
2022.00,11.00,7.00,5.00,18.65,54.43
2022.00,11.00,7.00,6.00,40.98,41.55
2022.00,11.00,7.00,7.00,67.70,37.80
2022.00,11.00,7.00,8.00,78.90,31.23
2022.00,11.00,7.00,9.00,60.40,21.48
2022.00,11.00,7.00,10.00,54.97,32.50
2022.00,11.00,7.00,11.00,20.23,61.63
2022.00,11.00,7.00,12.00,3.83,78.78
2022.00,11.00,7.00,13.00,3.67,74.55
2022.00,11.00,7.00,14.00,3.38,69.88
2022.00,11.00,7.00,15.00,3.98,66.92
2022.00,11.00,7.00,16.00,3.85,64.03
2022.00,11.00,7.00,17.00,4.05,61.78
2022.00,11.00,7.00,18.00,4.15,58.08
2022.00,11.00,7.00,19.00,3.90,55.75
2022.00,11.00,7.00,20.00,4.10,45.73
2022.00,11.00,7.00,21.00,4.47,53.90
2022.00,11.00,7.00,22.00,4.40,44.17
2022.00,11.00,7.00,23.00,5.38,50.07
2020.00,6.00,18.00,0.00,19.88,23.03
2020.00,6.00,18.00,1.00,21.85,20.02
2020.00,6.00,18.00,2.00,25.67,21.65
2020.00,6.00,18.00,3.00,36.82,19.73
2020.00,6.00,18.00,4.00,51.67,20.62
2020.00,6.00,18.00,5.00,63.97,23.42
2020.00,6.00,18.00,6.00,80.05,19.40
2020.00,6.00,18.00,7.00,99.88,19.65
2020.00,6.00,18.00,8.00,102.95,19.73
2020.00,6.00,18.00,9.00,112.57,14.43
2020.00,6.00,18.00,10.00,116.73,14.45
2020.00,6.00,18.00,11.00,118.47,17.70
2020.00,6.00,18.00,12.00,105.92,24.52
2020.00,6.00,18.00,13.00,100.10,38.12
2020.00,6.00,18.00,14.00,77.33,70.70
2020.00,6.00,18.00,15.00,75.28,51.83
2020.00,6.00,18.00,16.00,60.73,29.77
2020.00,6.00,18.00,17.00,60.72,20.48
2020.00,6.00,18.00,18.00,61.65,17.25
2020.00,6.00,18.00,19.00,63.52,14.98
2020.00,6.00,18.00,20.00,48.70,19.65
2020.00,6.00,18.00,21.00,33.20,25.20
2020.00,6.00,18.00,22.00,33.67,19.60
2020.00,6.00,18.00,23.00,32.07,20.30
2020.00,5.00,8.00,0.00,60.30,19.38
2020.00,5.00,8.00,1.00,59.93,17.35
2020.00,5.00,8.00,2.00,63.08,16.97
2020.00,5.00,8.00,3.00,80.00,19.30
2020.00,5.00,8.00,4.00,101.27,17.93
2020.00,5.00,8.00,5.00,112.47,16.23
2020.00,5.00,8.00,6.00,127.78,14.77
2020.00,5.00,8.00,7.00,137.50,12.85
2020.00,5.00,8.00,8.00,141.62,11.53
2020.00,5.00,8.00,9.00,148.90,10.40
2020.00,5.00,8.00,10.00,146.70,11.38
2020.00,5.00,8.00,11.00,160.85,10.12
2020.00,5.00,8.00,12.00,158.32,14.55
2020.00,5.00,8.00,13.00,150.90,18.95
2020.00,5.00,8.00,14.00,133.12,24.45
2020.00,5.00,8.00,15.00,109.95,27.30
2020.00,5.00,8.00,16.00,99.92,27.68
2020.00,5.00,8.00,17.00,93.17,25.45
2020.00,5.00,8.00,18.00,90.12,19.78
2020.00,5.00,8.00,19.00,87.40,14.00
2020.00,5.00,8.00,20.00,87.60,11.93
2020.00,5.00,8.00,21.00,82.95,10.90
2020.00,5.00,8.00,22.00,84.67,13.43
2020.00,5.00,8.00,23.00,78.83,17.07
2024.00,5.00,27.00,0.00,17.43,63.45
2024.00,5.00,27.00,1.00,7.12,69.60
2024.00,5.00,27.00,2.00,13.57,66.55
2024.00,5.00,27.00,3.00,22.23,86.67
2024.00,5.00,27.00,4.00,64.83,43.35
2024.00,5.00,27.00,5.00,95.43,32.12
2024.00,5.00,27.00,6.00,132.03,30.57
2024.00,5.00,27.00,7.00,127.65,23.82
2024.00,5.00,27.00,8.00,129.62,24.72
2024.00,5.00,27.00,9.00,126.38,24.83
2024.00,5.00,27.00,10.00,129.52,26.00
2024.00,5.00,27.00,11.00,132.27,30.78
2024.00,5.00,27.00,12.00,128.38,34.15
2024.00,5.00,27.00,13.00,120.00,43.22
2024.00,5.00,27.00,14.00,52.62,113.08
2024.00,5.00,27.00,15.00,6.53,162.95
2024.00,5.00,27.00,16.00,5.45,153.40
2024.00,5.00,27.00,17.00,5.17,143.85
2024.00,5.00,27.00,18.00,6.25,145.07
2024.00,5.00,27.00,19.00,6.25,133.25
2024.00,5.00,27.00,20.00,5.65,122.48
2024.00,5.00,27.00,21.00,5.40,117.08
2024.00,5.00,27.00,22.00,5.93,109.62
2024.00,5.00,27.00,23.00,5.90,98.80
2023.00,2.00,9.00,0.00,1.47,32.15
2023.00,2.00,9.00,1.00,1.48,30.38
2023.00,2.00,9.00,2.00,1.30,30.07
2023.00,2.00,9.00,3.00,1.52,36.23
2023.00,2.00,9.00,4.00,4.45,46.48
2023.00,2.00,9.00,5.00,15.10,45.15
2023.00,2.00,9.00,6.00,33.65,45.70
2023.00,2.00,9.00,7.00,50.30,33.17
2023.00,2.00,9.00,8.00,43.02,23.20
2023.00,2.00,9.00,9.00,42.85,27.02
2023.00,2.00,9.00,10.00,47.95,18.90
2023.00,2.00,9.00,11.00,44.05,27.52
2023.00,2.00,9.00,12.00,33.95,37.47
2023.00,2.00,9.00,13.00,19.88,43.48
2023.00,2.00,9.00,14.00,4.03,53.75
2023.00,2.00,9.00,15.00,0.33,50.98
2023.00,2.00,9.00,16.00,0.62,48.47
2023.00,2.00,9.00,17.00,2.02,43.98
2023.00,2.00,9.00,18.00,3.20,40.05
2023.00,2.00,9.00,19.00,3.30,39.40
2023.00,2.00,9.00,20.00,2.80,35.73
2023.00,2.00,9.00,21.00,9.33,30.60
2023.00,2.00,9.00,22.00,8.00,31.38
2023.00,2.00,9.00,23.00,0.90,37.57
2019.00,9.00,26.00,0.00,10.52,12.30
2019.00,9.00,26.00,1.00,9.57,12.20
2019.00,9.00,26.00,2.00,5.38,18.75
2019.00,9.00,26.00,3.00,11.22,13.90
2019.00,9.00,26.00,4.00,15.65,14.90
2019.00,9.00,26.00,5.00,19.82,12.25
2019.00,9.00,26.00,6.00,28.85,16.72
2019.00,9.00,26.00,7.00,47.12,13.90
2019.00,9.00,26.00,8.00,44.95,15.10
2019.00,9.00,26.00,9.00,42.20,12.62
2019.00,9.00,26.00,10.00,34.70,13.53
2019.00,9.00,26.00,11.00,39.17,12.55
2019.00,9.00,26.00,12.00,33.23,16.88
2019.00,9.00,26.00,13.00,16.48,27.72
2019.00,9.00,26.00,14.00,4.15,37.52
2019.00,9.00,26.00,15.00,2.00,42.95
2019.00,9.00,26.00,16.00,1.48,38.83
2019.00,9.00,26.00,17.00,2.12,35.80
2019.00,9.00,26.00,18.00,8.20,16.80
2019.00,9.00,26.00,19.00,10.67,11.55
2019.00,9.00,26.00,20.00,14.40,7.88
2019.00,9.00,26.00,21.00,14.90,7.70
2019.00,9.00,26.00,22.00,14.93,6.50
2019.00,9.00,26.00,23.00,14.70,5.82
2022.00,6.00,7.00,0.00,1.23,25.83
2022.00,6.00,7.00,1.00,1.38,25.55
2022.00,6.00,7.00,2.00,3.47,21.10
2022.00,6.00,7.00,3.00,11.90,14.35
2022.00,6.00,7.00,4.00,21.73,10.60
2022.00,6.00,7.00,5.00,26.45,9.97
2022.00,6.00,7.00,6.00,32.70,6.62
2022.00,6.00,7.00,7.00,38.80,9.20
2022.00,6.00,7.00,8.00,44.10,9.88
2022.00,6.00,7.00,9.00,43.05,6.38
2022.00,6.00,7.00,10.00,42.85,5.67
2022.00,6.00,7.00,11.00,39.62,10.72
2022.00,6.00,7.00,12.00,38.15,10.15
2022.00,6.00,7.00,13.00,23.15,28.30
2022.00,6.00,7.00,14.00,5.98,43.85
2022.00,6.00,7.00,15.00,0.97,44.15
2022.00,6.00,7.00,16.00,1.02,38.75
2022.00,6.00,7.00,17.00,1.12,35.08
2022.00,6.00,7.00,18.00,1.05,31.38
2022.00,6.00,7.00,19.00,2.05,27.45
2022.00,6.00,7.00,20.00,2.20,26.12
2022.00,6.00,7.00,21.00,6.95,19.50
2022.00,6.00,7.00,22.00,10.12,14.70
2022.00,6.00,7.00,23.00,9.47,13.98
2020.00,8.00,28.00,0.00,3.10,30.42
2020.00,8.00,28.00,1.00,2.00,28.18
2020.00,8.00,28.00,2.00,2.83,26.00
2020.00,8.00,28.00,3.00,6.65,19.00
2020.00,8.00,28.00,4.00,16.07,29.62
2020.00,8.00,28.00,5.00,27.23,15.93
2020.00,8.00,28.00,6.00,33.20,17.52
2020.00,8.00,28.00,7.00,33.12,15.65
2020.00,8.00,28.00,8.00,30.92,22.38
2020.00,8.00,28.00,9.00,24.75,21.05
2020.00,8.00,28.00,10.00,21.05,21.77
2020.00,8.00,28.00,11.00,15.80,34.53
2020.00,8.00,28.00,12.00,17.12,37.72
2020.00,8.00,28.00,13.00,6.70,54.05
2020.00,8.00,28.00,14.00,2.35,64.53
2020.00,8.00,28.00,15.00,28.55,74.75
2020.00,8.00,28.00,16.00,69.72,78.10
2020.00,8.00,28.00,17.00,34.42,71.72
2020.00,8.00,28.00,18.00,5.15,51.65
2020.00,8.00,28.00,19.00,4.12,38.98
2020.00,8.00,28.00,20.00,2.90,37.83
2020.00,8.00,28.00,21.00,5.12,32.60
2020.00,8.00,28.00,22.00,3.92,35.48
2020.00,8.00,28.00,23.00,4.22,35.90
2019.00,9.00,21.00,0.00,8.12,28.95
2019.00,9.00,21.00,1.00,1.88,43.45
2019.00,9.00,21.00,2.00,5.78,41.92
2019.00,9.00,21.00,3.00,17.52,33.52
2019.00,9.00,21.00,4.00,29.20,22.02
2019.00,9.00,21.00,5.00,45.83,17.32
2019.00,9.00,21.00,6.00,60.75,11.50
2019.00,9.00,21.00,7.00,79.80,20.43
2019.00,9.00,21.00,8.00,86.05,18.70
2019.00,9.00,21.00,9.00,115.67,22.85
2019.00,9.00,21.00,10.00,148.32,26.88
2019.00,9.00,21.00,11.00,119.53,20.05
2019.00,9.00,21.00,12.00,41.48,12.20
2019.00,9.00,21.00,13.00,13.67,33.60
2019.00,9.00,21.00,14.00,5.17,41.55
2019.00,9.00,21.00,15.00,2.25,50.60
2019.00,9.00,21.00,16.00,2.60,46.90
2019.00,9.00,21.00,17.00,2.38,49.67
2019.00,9.00,21.00,18.00,2.07,40.12
2019.00,9.00,21.00,19.00,2.45,40.23
2019.00,9.00,21.00,20.00,3.40,37.55
2019.00,9.00,21.00,21.00,2.90,40.90
2019.00,9.00,21.00,22.00,2.42,34.55
2019.00,9.00,21.00,23.00,1.93,28.45
2019.00,9.00,17.00,0.00,4.38,42.90
2019.00,9.00,17.00,1.00,8.40,37.75
2019.00,9.00,17.00,2.00,14.95,38.58
2019.00,9.00,17.00,3.00,23.88,25.15
2019.00,9.00,17.00,4.00,22.62,26.77
2019.00,9.00,17.00,5.00,39.58,26.55
2019.00,9.00,17.00,6.00,65.28,26.02
2019.00,9.00,17.00,7.00,79.08,34.25
2019.00,9.00,17.00,8.00,88.25,15.75
2019.00,9.00,17.00,9.00,113.82,12.78
2019.00,9.00,17.00,10.00,120.18,27.75
2019.00,9.00,17.00,11.00,112.78,9.62
2019.00,9.00,17.00,12.00,93.38,10.85
2019.00,9.00,17.00,13.00,30.55,54.83
2019.00,9.00,17.00,14.00,24.48,69.25
2019.00,9.00,17.00,15.00,6.78,91.40
2019.00,9.00,17.00,16.00,20.77,44.90
2019.00,9.00,17.00,17.00,26.08,35.35
2019.00,9.00,17.00,18.00,23.55,32.30
2019.00,9.00,17.00,19.00,20.83,32.90
2019.00,9.00,17.00,20.00,24.00,29.05
2019.00,9.00,17.00,21.00,21.57,37.60
2019.00,9.00,17.00,22.00,18.57,27.60
2019.00,9.00,17.00,23.00,8.50,37.43
2019.00,12.00,19.00,0.00,17.38,38.67
2019.00,12.00,19.00,1.00,13.28,33.68
2019.00,12.00,19.00,2.00,7.97,30.62
2019.00,12.00,19.00,3.00,4.70,34.95
2019.00,12.00,19.00,4.00,4.50,60.42
2019.00,12.00,19.00,5.00,5.20,83.98
2019.00,12.00,19.00,6.00,8.30,93.80
2019.00,12.00,19.00,7.00,15.20,107.27
2019.00,12.00,19.00,8.00,21.88,107.23
2019.00,12.00,19.00,9.00,34.05,112.12
2019.00,12.00,19.00,10.00,20.02,117.30
2019.00,12.00,19.00,11.00,8.50,109.97
2019.00,12.00,19.00,12.00,4.97,99.35
2019.00,12.00,19.00,13.00,4.62,87.90
2019.00,12.00,19.00,14.00,4.12,80.47
2019.00,12.00,19.00,15.00,4.35,71.47
2019.00,12.00,19.00,16.00,4.70,57.65
2019.00,12.00,19.00,17.00,4.70,53.10
2019.00,12.00,19.00,18.00,4.42,47.45
2019.00,12.00,19.00,19.00,4.35,52.38
2019.00,12.00,19.00,20.00,3.60,53.98
2019.00,12.00,19.00,21.00,8.05,51.20
2019.00,12.00,19.00,22.00,9.30,39.77
2019.00,12.00,19.00,23.00,9.18,33.20
2021.00,8.00,15.00,0.00,4.40,24.98
2021.00,8.00,15.00,1.00,5.08,21.98
2021.00,8.00,15.00,2.00,5.90,23.27
2021.00,8.00,15.00,3.00,9.95,20.22
2021.00,8.00,15.00,4.00,14.20,16.93
2021.00,8.00,15.00,5.00,18.18,13.28
2021.00,8.00,15.00,6.00,21.65,13.25
2021.00,8.00,15.00,7.00,22.25,16.58
2021.00,8.00,15.00,8.00,23.65,15.32
2021.00,8.00,15.00,9.00,26.77,14.55
2021.00,8.00,15.00,10.00,29.12,16.15
2021.00,8.00,15.00,11.00,28.62,16.85
2021.00,8.00,15.00,12.00,24.85,19.55
2021.00,8.00,15.00,13.00,21.83,27.57
2021.00,8.00,15.00,14.00,15.15,43.95
2021.00,8.00,15.00,15.00,15.90,33.92
2021.00,8.00,15.00,16.00,15.33,31.28
2021.00,8.00,15.00,17.00,8.18,41.60
2021.00,8.00,15.00,18.00,3.65,46.58
2021.00,8.00,15.00,19.00,3.15,42.00
2021.00,8.00,15.00,20.00,3.30,36.20
2021.00,8.00,15.00,21.00,3.45,32.30
2021.00,8.00,15.00,22.00,6.33,19.70
2021.00,8.00,15.00,23.00,9.15,12.22
2024.00,6.00,20.00,0.00,55.55,17.52
2024.00,6.00,20.00,1.00,38.02,36.35
2024.00,6.00,20.00,2.00,46.92,23.83
2024.00,6.00,20.00,3.00,34.52,20.35
2024.00,6.00,20.00,4.00,57.83,11.05
2024.00,6.00,20.00,5.00,66.83,11.35
2024.00,6.00,20.00,6.00,72.72,13.08
2024.00,6.00,20.00,7.00,84.22,17.52
2024.00,6.00,20.00,8.00,78.32,13.67
2024.00,6.00,20.00,9.00,107.85,18.78
2024.00,6.00,20.00,10.00,132.73,18.50
2024.00,6.00,20.00,11.00,147.68,20.02
2024.00,6.00,20.00,12.00,157.32,22.85
2024.00,6.00,20.00,13.00,136.77,21.53
2024.00,6.00,20.00,14.00,95.22,22.65
2024.00,6.00,20.00,15.00,59.62,24.00
2024.00,6.00,20.00,16.00,39.70,29.15
2024.00,6.00,20.00,17.00,32.85,33.48
2024.00,6.00,20.00,18.00,22.02,44.50
2024.00,6.00,20.00,19.00,27.80,27.70
2024.00,6.00,20.00,20.00,22.70,33.88
2024.00,6.00,20.00,21.00,20.93,19.88
2024.00,6.00,20.00,22.00,29.18,8.85
2024.00,6.00,20.00,23.00,35.12,6.62
2022.00,9.00,17.00,0.00,2.25,18.60
2022.00,9.00,17.00,1.00,2.10,21.03
2022.00,9.00,17.00,2.00,2.15,21.57
2022.00,9.00,17.00,3.00,3.88,22.42
2022.00,9.00,17.00,4.00,8.53,22.75
2022.00,9.00,17.00,5.00,19.47,15.22
2022.00,9.00,17.00,6.00,24.80,8.50
2022.00,9.00,17.00,7.00,30.82,8.93
2022.00,9.00,17.00,8.00,35.08,6.53
2022.00,9.00,17.00,9.00,35.40,6.35
2022.00,9.00,17.00,10.00,37.55,7.05
2022.00,9.00,17.00,11.00,34.25,8.75
2022.00,9.00,17.00,12.00,32.03,8.15
2022.00,9.00,17.00,13.00,21.07,20.38
2022.00,9.00,17.00,14.00,13.68,25.88
2022.00,9.00,17.00,15.00,8.93,28.32
2022.00,9.00,17.00,16.00,8.70,28.38
2022.00,9.00,17.00,17.00,11.65,28.67
2022.00,9.00,17.00,18.00,3.83,25.23
2022.00,9.00,17.00,19.00,3.07,21.18
2022.00,9.00,17.00,20.00,3.20,20.02
2022.00,9.00,17.00,21.00,2.80,18.10
2022.00,9.00,17.00,22.00,2.40,19.62
2022.00,9.00,17.00,23.00,3.80,16.20
2023.00,8.00,28.00,0.00,9.07,7.10
2023.00,8.00,28.00,1.00,5.98,11.85
2023.00,8.00,28.00,2.00,4.53,12.47
2023.00,8.00,28.00,3.00,8.05,8.85
2023.00,8.00,28.00,4.00,12.42,8.50
2023.00,8.00,28.00,5.00,16.80,7.13
2023.00,8.00,28.00,6.00,19.05,4.67
2023.00,8.00,28.00,7.00,20.27,5.62
2023.00,8.00,28.00,8.00,23.60,5.43
2023.00,8.00,28.00,9.00,22.03,12.47
2023.00,8.00,28.00,10.00,22.55,7.15
2023.00,8.00,28.00,11.00,24.10,6.93
2023.00,8.00,28.00,12.00,22.45,11.62
2023.00,8.00,28.00,13.00,21.38,12.07
2023.00,8.00,28.00,14.00,11.33,25.55
2023.00,8.00,28.00,15.00,8.22,25.32
2023.00,8.00,28.00,16.00,3.00,30.38
2023.00,8.00,28.00,17.00,2.52,29.05
