year,month,day,hour,O3_target,NO2_target
2023.00,5.00,12.00,9.00,75.62,6.38
2023.00,5.00,12.00,10.00,81.23,3.02
2023.00,5.00,12.00,11.00,86.40,6.70
2023.00,5.00,12.00,12.00,76.67,15.02
2023.00,5.00,12.00,13.00,83.25,20.23
2023.00,5.00,12.00,14.00,70.17,26.03
2023.00,5.00,12.00,15.00,32.85,49.08
2023.00,5.00,12.00,16.00,6.15,79.10
2023.00,5.00,12.00,17.00,3.67,77.90
2023.00,5.00,12.00,18.00,4.03,68.20
2023.00,5.00,12.00,19.00,4.60,59.18
2023.00,5.00,12.00,20.00,4.30,46.43
2023.00,5.00,12.00,21.00,17.20,54.20
2023.00,5.00,12.00,22.00,17.05,70.30
2023.00,5.00,12.00,23.00,5.85,74.15
2021.00,3.00,8.00,0.00,12.15,14.10
2021.00,3.00,8.00,1.00,9.05,13.50
2021.00,3.00,8.00,2.00,6.43,20.10
2021.00,3.00,8.00,3.00,21.05,20.38
2021.00,3.00,8.00,4.00,28.05,14.80
2021.00,3.00,8.00,5.00,44.10,16.15
2021.00,3.00,8.00,6.00,55.60,14.90
2021.00,3.00,8.00,7.00,60.78,15.52
2021.00,3.00,8.00,8.00,69.55,15.60
2021.00,3.00,8.00,9.00,77.33,12.85
2021.00,3.00,8.00,10.00,69.78,13.27
2021.00,3.00,8.00,11.00,56.30,20.15
2021.00,3.00,8.00,12.00,44.90,27.90
2021.00,3.00,8.00,13.00,36.85,25.55
2021.00,3.00,8.00,14.00,13.05,49.25
2021.00,3.00,8.00,15.00,4.88,59.60
2021.00,3.00,8.00,16.00,2.70,65.90
2021.00,3.00,8.00,17.00,3.08,63.12
2021.00,3.00,8.00,18.00,3.38,59.88
2021.00,3.00,8.00,19.00,7.37,49.42
2021.00,3.00,8.00,20.00,2.80,37.27
2021.00,3.00,8.00,21.00,3.75,42.40
2021.00,3.00,8.00,22.00,3.75,23.80
2021.00,3.00,8.00,23.00,3.67,29.12
2021.00,4.00,30.00,0.00,8.35,25.48
2021.00,4.00,30.00,1.00,7.62,34.20
2021.00,4.00,30.00,2.00,6.25,43.67
2021.00,4.00,30.00,3.00,9.62,54.30
2021.00,4.00,30.00,4.00,36.45,24.45
2021.00,4.00,30.00,5.00,60.77,14.18
2021.00,4.00,30.00,6.00,64.65,4.20
2021.00,4.00,30.00,7.00,72.67,4.00
2021.00,4.00,30.00,8.00,78.50,2.42
2021.00,4.00,30.00,9.00,82.62,2.43
2021.00,4.00,30.00,10.00,84.15,2.50
2021.00,4.00,30.00,11.00,90.17,2.20
2021.00,4.00,30.00,12.00,87.97,4.70
2021.00,4.00,30.00,13.00,51.15,20.98
2021.00,4.00,30.00,14.00,35.80,18.45
2021.00,4.00,30.00,15.00,27.30,25.35
2021.00,4.00,30.00,16.00,4.42,45.12
2021.00,4.00,30.00,17.00,23.95,20.62
2021.00,4.00,30.00,18.00,47.55,4.17
2021.00,4.00,30.00,19.00,53.33,2.40
2021.00,4.00,30.00,20.00,50.30,3.35
2021.00,4.00,30.00,21.00,37.55,4.40
2021.00,4.00,30.00,22.00,34.85,9.52
2021.00,4.00,30.00,23.00,30.15,13.60
2024.00,1.00,2.00,0.00,2.53,17.25
2024.00,1.00,2.00,1.00,3.03,15.58
2024.00,1.00,2.00,2.00,2.95,15.45
2024.00,1.00,2.00,3.00,3.17,16.52
2024.00,1.00,2.00,4.00,4.70,15.38
2024.00,1.00,2.00,5.00,7.65,14.23
2024.00,1.00,2.00,6.00,10.92,14.55
2024.00,1.00,2.00,7.00,13.40,13.15
2024.00,1.00,2.00,8.00,22.75,10.97
2024.00,1.00,2.00,9.00,30.73,11.43
2024.00,1.00,2.00,10.00,35.00,10.52
2024.00,1.00,2.00,11.00,37.80,9.80
2024.00,1.00,2.00,12.00,28.33,17.30
2024.00,1.00,2.00,13.00,9.95,32.25
2024.00,1.00,2.00,14.00,1.72,39.70
2024.00,1.00,2.00,15.00,0.82,32.00
2024.00,1.00,2.00,16.00,0.70,29.10
2024.00,1.00,2.00,17.00,0.75,27.67
2024.00,1.00,2.00,18.00,0.62,28.05
2024.00,1.00,2.00,19.00,0.60,26.02
2024.00,1.00,2.00,20.00,0.40,25.82
2024.00,1.00,2.00,21.00,1.40,25.50
2024.00,1.00,2.00,22.00,2.38,23.45
2024.00,1.00,2.00,23.00,4.78,19.32
2021.00,2.00,22.00,0.00,0.72,29.15
2021.00,2.00,22.00,1.00,0.70,30.23
2021.00,2.00,22.00,2.00,0.97,33.10
2021.00,2.00,22.00,3.00,1.62,34.70
2021.00,2.00,22.00,4.00,5.12,29.80
2021.00,2.00,22.00,5.00,12.30,25.22
2021.00,2.00,22.00,6.00,25.20,19.45
2021.00,2.00,22.00,7.00,38.52,14.47
2021.00,2.00,22.00,8.00,50.02,9.95
2021.00,2.00,22.00,9.00,48.57,10.05
2021.00,2.00,22.00,10.00,47.17,11.10
2021.00,2.00,22.00,11.00,50.00,9.60
2021.00,2.00,22.00,12.00,44.40,12.98
2021.00,2.00,22.00,13.00,24.45,25.95
2021.00,2.00,22.00,14.00,4.12,48.38
2021.00,2.00,22.00,15.00,1.07,56.42
2021.00,2.00,22.00,16.00,0.62,54.88
2021.00,2.00,22.00,17.00,0.50,51.20
2021.00,2.00,22.00,18.00,0.33,48.12
2021.00,2.00,22.00,19.00,0.82,40.97
2021.00,2.00,22.00,20.00,1.00,38.23
2021.00,2.00,22.00,21.00,0.95,36.80
2021.00,2.00,22.00,22.00,0.52,35.52
2021.00,2.00,22.00,23.00,0.53,32.45
2021.00,2.00,4.00,0.00,9.78,17.15
2021.00,2.00,4.00,1.00,11.68,16.12
2021.00,2.00,4.00,2.00,7.82,19.52
2021.00,2.00,4.00,3.00,5.28,23.33
2021.00,2.00,4.00,4.00,6.88,20.50
2021.00,2.00,4.00,5.00,11.48,15.32
2021.00,2.00,4.00,6.00,12.72,15.80
2021.00,2.00,4.00,7.00,19.05,14.05
2021.00,2.00,4.00,8.00,29.60,8.72
2021.00,2.00,4.00,9.00,34.20,8.60
2021.00,2.00,4.00,10.00,36.42,8.95
2021.00,2.00,4.00,11.00,28.35,8.03
2021.00,2.00,4.00,12.00,25.75,5.72
2021.00,2.00,4.00,13.00,20.00,10.75
2021.00,2.00,4.00,14.00,16.28,18.02
2021.00,2.00,4.00,15.00,18.50,15.28
2021.00,2.00,4.00,16.00,14.33,15.50
2021.00,2.00,4.00,17.00,11.52,18.90
2021.00,2.00,4.00,18.00,6.15,23.93
2021.00,2.00,4.00,19.00,1.77,28.08
2021.00,2.00,4.00,20.00,3.30,20.68
2021.00,2.00,4.00,21.00,2.30,18.20
2021.00,2.00,4.00,22.00,3.75,21.03
2021.00,2.00,4.00,23.00,3.15,19.57
2021.00,9.00,9.00,0.00,8.23,10.38
2021.00,9.00,9.00,1.00,5.97,10.57
2021.00,9.00,9.00,2.00,15.85,11.50
2021.00,9.00,9.00,3.00,13.62,12.40
2021.00,9.00,9.00,4.00,6.88,13.03
2021.00,9.00,9.00,5.00,5.88,14.70
2021.00,9.00,9.00,6.00,5.38,13.77
2021.00,9.00,9.00,7.00,3.52,11.72
2021.00,9.00,9.00,8.00,6.98,11.08
2021.00,9.00,9.00,9.00,5.48,11.12
2021.00,9.00,9.00,10.00,9.57,11.90
2021.00,9.00,9.00,11.00,9.80,13.82
2021.00,9.00,9.00,12.00,8.88,14.50
2021.00,9.00,9.00,13.00,6.90,16.32
2021.00,9.00,9.00,14.00,9.28,17.93
2021.00,9.00,9.00,15.00,9.20,15.50
2021.00,9.00,9.00,16.00,5.95,15.77
2021.00,9.00,9.00,17.00,4.72,15.57
2021.00,9.00,9.00,18.00,5.47,15.82
2021.00,9.00,9.00,19.00,18.10,15.75
2021.00,9.00,9.00,20.00,26.80,14.43
2021.00,9.00,9.00,21.00,6.07,13.50
2021.00,9.00,9.00,22.00,33.08,14.65
2021.00,9.00,9.00,23.00,17.02,11.83
2023.00,11.00,15.00,0.00,5.33,22.52
2023.00,11.00,15.00,1.00,5.23,26.00
2023.00,11.00,15.00,2.00,4.93,30.43
2023.00,11.00,15.00,3.00,5.80,27.70
2023.00,11.00,15.00,4.00,8.67,26.25
2023.00,11.00,15.00,5.00,15.05,25.15
2023.00,11.00,15.00,6.00,24.25,24.48
2023.00,11.00,15.00,7.00,41.45,14.97
2023.00,11.00,15.00,8.00,54.92,11.38
2023.00,11.00,15.00,9.00,62.52,10.12
2023.00,11.00,15.00,10.00,65.23,10.80
2023.00,11.00,15.00,11.00,60.22,16.57
2023.00,11.00,15.00,12.00,27.30,40.62
2023.00,11.00,15.00,13.00,4.42,52.05
2023.00,11.00,15.00,14.00,3.93,50.00
2023.00,11.00,15.00,15.00,4.10,51.02
2023.00,11.00,15.00,16.00,4.18,43.03
2023.00,11.00,15.00,17.00,4.75,38.22
2023.00,11.00,15.00,18.00,4.85,34.83
2023.00,11.00,15.00,19.00,4.70,45.72
2023.00,11.00,15.00,20.00,4.60,34.92
2023.00,11.00,15.00,21.00,4.97,28.30
2023.00,11.00,15.00,22.00,4.45,35.48
2023.00,11.00,15.00,23.00,4.33,31.48
2020.00,7.00,9.00,0.00,3.17,21.40
2020.00,7.00,9.00,1.00,2.80,17.22
2020.00,7.00,9.00,2.00,2.68,19.85
2020.00,7.00,9.00,3.00,3.55,19.75
2020.00,7.00,9.00,4.00,5.58,18.88
2020.00,7.00,9.00,5.00,6.83,14.55
2020.00,7.00,9.00,6.00,8.40,12.50
2020.00,7.00,9.00,7.00,9.00,11.85
2020.00,7.00,9.00,8.00,9.53,11.20
2020.00,7.00,9.00,9.00,10.60,10.62
2020.00,7.00,9.00,10.00,11.35,10.03
2020.00,7.00,9.00,11.00,12.00,10.15
2020.00,7.00,9.00,12.00,12.72,10.32
2020.00,7.00,9.00,13.00,12.77,12.18
2020.00,7.00,9.00,14.00,10.05,16.05
2020.00,7.00,9.00,15.00,5.40,32.05
2020.00,7.00,9.00,16.00,3.67,34.05
2020.00,7.00,9.00,17.00,2.90,33.25
2020.00,7.00,9.00,18.00,3.70,22.35
2020.00,7.00,9.00,19.00,4.38,20.35
2020.00,7.00,9.00,20.00,4.60,16.48
2020.00,7.00,9.00,21.00,2.50,15.60
2020.00,7.00,9.00,22.00,3.65,14.92
2020.00,7.00,9.00,23.00,3.80,14.10
2021.00,2.00,28.00,0.00,2.92,27.55
2021.00,2.00,28.00,1.00,2.52,29.72
2021.00,2.00,28.00,2.00,2.38,28.73
2021.00,2.00,28.00,3.00,2.97,34.85
2021.00,2.00,28.00,4.00,6.25,29.78
2021.00,2.00,28.00,5.00,24.55,16.85
2021.00,2.00,28.00,6.00,46.10,13.08
2021.00,2.00,28.00,7.00,52.68,8.60
2021.00,2.00,28.00,8.00,57.65,7.95
2021.00,2.00,28.00,9.00,55.83,7.53
2021.00,2.00,28.00,10.00,54.33,7.68
2021.00,2.00,28.00,11.00,51.85,7.55
2021.00,2.00,28.00,12.00,45.08,8.47
2021.00,2.00,28.00,13.00,32.85,11.18
2021.00,2.00,28.00,14.00,24.90,19.30
2021.00,2.00,28.00,15.00,18.40,23.02
2021.00,2.00,28.00,16.00,17.00,22.32
2021.00,2.00,28.00,17.00,16.82,19.77
2021.00,2.00,28.00,18.00,21.35,17.58
2021.00,2.00,28.00,19.00,22.52,17.73
2021.00,2.00,28.00,20.00,20.10,19.58
2021.00,2.00,28.00,21.00,7.80,18.40
2021.00,2.00,28.00,22.00,5.58,29.60
2021.00,2.00,28.00,23.00,5.90,25.65
2020.00,9.00,4.00,0.00,4.18,20.50
2020.00,9.00,4.00,1.00,4.03,20.73
2020.00,9.00,4.00,2.00,4.48,20.80
2020.00,9.00,4.00,3.00,5.47,22.27
2020.00,9.00,4.00,4.00,9.20,16.65
2020.00,9.00,4.00,5.00,11.83,14.90
2020.00,9.00,4.00,6.00,18.65,13.25
2020.00,9.00,4.00,7.00,26.65,13.77
2020.00,9.00,4.00,8.00,29.85,19.48
2020.00,9.00,4.00,9.00,23.65,23.25
2020.00,9.00,4.00,10.00,28.52,26.40
2020.00,9.00,4.00,11.00,19.00,30.82
2020.00,9.00,4.00,12.00,17.77,32.12
2020.00,9.00,4.00,13.00,14.82,33.00
2020.00,9.00,4.00,14.00,9.15,36.55
2020.00,9.00,4.00,15.00,4.65,39.27
2020.00,9.00,4.00,16.00,3.95,34.00
2020.00,9.00,4.00,17.00,3.40,28.98
2020.00,9.00,4.00,18.00,3.20,24.17
2020.00,9.00,4.00,19.00,3.55,23.85
2020.00,9.00,4.00,20.00,3.30,22.45
2020.00,9.00,4.00,21.00,3.98,21.20
2020.00,9.00,4.00,22.00,33.75,18.85
2020.00,9.00,4.00,23.00,29.90,23.05
2020.00,3.00,5.00,0.00,12.60,17.93
2020.00,3.00,5.00,1.00,7.00,26.35
2020.00,3.00,5.00,2.00,3.00,36.62
2020.00,3.00,5.00,3.00,10.73,37.82
2020.00,3.00,5.00,4.00,11.20,31.82
2020.00,3.00,5.00,5.00,18.85,24.00
2020.00,3.00,5.00,6.00,26.02,21.50
2020.00,3.00,5.00,7.00,31.97,19.38
2020.00,3.00,5.00,8.00,33.30,17.15
2020.00,3.00,5.00,9.00,34.40,17.02
2020.00,3.00,5.00,10.00,33.08,19.38
2020.00,3.00,5.00,11.00,32.80,18.73
2020.00,3.00,5.00,12.00,28.22,22.33
2020.00,3.00,5.00,13.00,21.25,28.60
2020.00,3.00,5.00,14.00,16.88,31.40
2020.00,3.00,5.00,15.00,24.77,14.85
2020.00,3.00,5.00,16.00,12.38,26.90
2020.00,3.00,5.00,17.00,7.20,31.80
2020.00,3.00,5.00,18.00,4.23,36.25
2020.00,3.00,5.00,19.00,1.87,41.65
2020.00,3.00,5.00,20.00,1.90,35.68
2020.00,3.00,5.00,21.00,23.23,16.90
2020.00,3.00,5.00,22.00,20.65,21.82
2020.00,3.00,5.00,23.00,16.57,22.83
2020.00,10.00,30.00,0.00,1.98,36.90
2020.00,10.00,30.00,1.00,1.70,38.15
2020.00,10.00,30.00,2.00,1.95,40.10
2020.00,10.00,30.00,3.00,2.12,51.88
2020.00,10.00,30.00,4.00,6.35,62.60
2020.00,10.00,30.00,5.00,27.00,49.12
2020.00,10.00,30.00,6.00,51.90,38.00
2020.00,10.00,30.00,7.00,57.88,18.93
2020.00,10.00,30.00,8.00,55.22,13.62
2020.00,10.00,30.00,9.00,50.93,10.90
2020.00,10.00,30.00,10.00,47.17,9.48
2020.00,10.00,30.00,11.00,43.22,13.98
2020.00,10.00,30.00,12.00,27.90,28.70
2020.00,10.00,30.00,13.00,4.72,57.97
2020.00,10.00,30.00,14.00,1.57,64.12
2020.00,10.00,30.00,15.00,1.25,59.60
2020.00,10.00,30.00,16.00,1.67,45.57
2020.00,10.00,30.00,17.00,4.95,34.30
2020.00,10.00,30.00,18.00,4.50,31.07
2020.00,10.00,30.00,19.00,1.68,35.08
2020.00,10.00,30.00,20.00,1.10,29.90
2020.00,10.00,30.00,21.00,4.32,21.10
2020.00,10.00,30.00,22.00,3.85,21.27
2020.00,10.00,30.00,23.00,4.15,23.95
2024.00,5.00,3.00,0.00,4.85,60.70
2024.00,5.00,3.00,1.00,5.03,51.80
2024.00,5.00,3.00,2.00,6.07,55.95
2024.00,5.00,3.00,3.00,52.92,52.18
2024.00,5.00,3.00,4.00,119.10,36.05
2024.00,5.00,3.00,5.00,149.65,29.93
2024.00,5.00,3.00,6.00,143.20,18.65
2024.00,5.00,3.00,7.00,159.45,18.77
2024.00,5.00,3.00,8.00,154.27,10.38
2024.00,5.00,3.00,9.00,168.70,10.83
2024.00,5.00,3.00,10.00,161.20,12.12
2024.00,5.00,3.00,11.00,155.53,19.98
2024.00,5.00,3.00,12.00,152.85,18.68
2024.00,5.00,3.00,13.00,99.15,55.43
2024.00,5.00,3.00,14.00,73.88,67.88
2024.00,5.00,3.00,15.00,46.50,73.40
2024.00,5.00,3.00,16.00,46.60,61.47
2024.00,5.00,3.00,17.00,30.20,63.35
2024.00,5.00,3.00,18.00,6.00,72.38
2024.00,5.00,3.00,19.00,32.50,41.05
2024.00,5.00,3.00,20.00,30.20,52.00
2024.00,5.00,3.00,21.00,5.70,63.27
2024.00,5.00,3.00,22.00,10.25,66.17
2024.00,5.00,3.00,23.00,13.53,59.98
2020.00,3.00,3.00,0.00,1.95,30.77
2020.00,3.00,3.00,1.00,2.15,29.90
2020.00,3.00,3.00,2.00,3.10,26.35
2020.00,3.00,3.00,3.00,3.03,37.45
2020.00,3.00,3.00,4.00,6.35,33.67
2020.00,3.00,3.00,5.00,15.35,19.90
2020.00,3.00,3.00,6.00,26.67,11.10
2020.00,3.00,3.00,7.00,31.45,11.90
2020.00,3.00,3.00,8.00,33.55,10.47
2020.00,3.00,3.00,9.00,37.10,8.68
2020.00,3.00,3.00,10.00,39.05,8.85
2020.00,3.00,3.00,11.00,40.30,9.25
2020.00,3.00,3.00,12.00,37.12,11.38
2020.00,3.00,3.00,13.00,28.15,18.85
2020.00,3.00,3.00,14.00,14.05,39.03
2020.00,3.00,3.00,15.00,6.33,50.10
2020.00,3.00,3.00,16.00,5.28,45.83
2020.00,3.00,3.00,17.00,4.70,40.45
2020.00,3.00,3.00,18.00,3.83,39.48
2020.00,3.00,3.00,19.00,3.02,42.58
2020.00,3.00,3.00,20.00,5.10,35.90
2020.00,3.00,3.00,21.00,3.30,30.40
2020.00,3.00,3.00,22.00,2.15,34.00
2020.00,3.00,3.00,23.00,1.73,33.60
2021.00,2.00,25.00,0.00,10.07,30.85
2021.00,2.00,25.00,1.00,8.10,27.20
2021.00,2.00,25.00,2.00,3.05,34.65
2021.00,2.00,25.00,3.00,2.85,49.05
2021.00,2.00,25.00,4.00,2.70,73.73
2021.00,2.00,25.00,5.00,9.88,44.80
2021.00,2.00,25.00,6.00,25.10,25.48
2021.00,2.00,25.00,7.00,41.88,12.08
2021.00,2.00,25.00,8.00,45.65,12.07
2021.00,2.00,25.00,9.00,44.70,7.72
2021.00,2.00,25.00,10.00,47.83,7.35
2021.00,2.00,25.00,11.00,42.05,8.20
2021.00,2.00,25.00,12.00,23.30,10.90
2021.00,2.00,25.00,13.00,24.05,17.27
2021.00,2.00,25.00,14.00,10.55,30.47
2021.00,2.00,25.00,15.00,1.73,40.98
2021.00,2.00,25.00,16.00,4.70,33.30
2021.00,2.00,25.00,17.00,3.50,31.40
2021.00,2.00,25.00,18.00,1.38,31.30
2021.00,2.00,25.00,19.00,1.02,32.48
2021.00,2.00,25.00,20.00,1.60,23.70
2021.00,2.00,25.00,21.00,3.70,21.00
2021.00,2.00,25.00,22.00,3.50,21.55
2021.00,2.00,25.00,23.00,2.48,26.60
2020.00,2.00,28.00,0.00,10.62,30.90
2020.00,2.00,28.00,1.00,8.12,31.80
2020.00,2.00,28.00,2.00,4.15,42.77
2020.00,2.00,28.00,3.00,8.00,37.38
2020.00,2.00,28.00,4.00,13.78,29.45
2020.00,2.00,28.00,5.00,20.47,26.95
2020.00,2.00,28.00,6.00,24.70,21.65
2020.00,2.00,28.00,7.00,38.45,16.95
2020.00,2.00,28.00,8.00,37.02,22.50
2020.00,2.00,28.00,9.00,39.65,23.60
2020.00,2.00,28.00,10.00,38.62,28.18
2020.00,2.00,28.00,11.00,37.52,27.80
2020.00,2.00,28.00,12.00,36.10,21.75
2020.00,2.00,28.00,13.00,28.57,24.45
2020.00,2.00,28.00,14.00,23.03,26.02
2020.00,2.00,28.00,15.00,12.73,36.97
2020.00,2.00,28.00,16.00,9.78,35.95
2020.00,2.00,28.00,17.00,6.78,41.28
2020.00,2.00,28.00,18.00,7.42,37.52
2020.00,2.00,28.00,19.00,8.38,33.15
2020.00,2.00,28.00,20.00,5.70,40.70
2020.00,2.00,28.00,21.00,5.08,42.90
2020.00,2.00,28.00,22.00,9.53,28.48
2020.00,2.00,28.00,23.00,11.20,28.25
2022.00,1.00,5.00,0.00,11.90,29.72
2022.00,1.00,5.00,1.00,5.60,30.60
2022.00,1.00,5.00,2.00,4.60,33.45
2022.00,1.00,5.00,3.00,4.07,33.33
2022.00,1.00,5.00,4.00,5.05,33.18
2022.00,1.00,5.00,5.00,4.97,32.80
2022.00,1.00,5.00,6.00,9.45,53.80
2022.00,1.00,5.00,7.00,14.00,64.12
2022.00,1.00,5.00,8.00,12.50,65.08
2022.00,1.00,5.00,9.00,19.60,51.98
2022.00,1.00,5.00,10.00,11.22,23.40
2022.00,1.00,5.00,11.00,11.15,21.38
2022.00,1.00,5.00,12.00,10.82,26.62
2022.00,1.00,5.00,13.00,15.38,30.45
2022.00,1.00,5.00,14.00,9.45,30.45
2022.00,1.00,5.00,15.00,9.78,27.32
2022.00,1.00,5.00,16.00,9.90,22.95
2022.00,1.00,5.00,17.00,5.88,27.58
2022.00,1.00,5.00,18.00,3.75,27.30
2022.00,1.00,5.00,19.00,8.15,22.02
2022.00,1.00,5.00,20.00,7.50,23.48
2022.00,1.00,5.00,21.00,3.48,28.00
2022.00,1.00,5.00,22.00,4.65,25.73
2022.00,1.00,5.00,23.00,10.07,21.70
2022.00,7.00,26.00,0.00,8.43,8.65
2022.00,7.00,26.00,1.00,11.83,8.95
2022.00,7.00,26.00,2.00,8.70,12.47
2022.00,7.00,26.00,3.00,8.25,12.72
2022.00,7.00,26.00,4.00,7.95,7.78
2022.00,7.00,26.00,5.00,6.78,7.73
2022.00,7.00,26.00,6.00,7.62,7.32
2022.00,7.00,26.00,7.00,9.43,10.28
2022.00,7.00,26.00,8.00,12.67,9.10
2022.00,7.00,26.00,9.00,11.75,12.88
2022.00,7.00,26.00,10.00,13.35,15.55
2022.00,7.00,26.00,11.00,12.65,15.25
2022.00,7.00,26.00,12.00,13.25,20.10
2022.00,7.00,26.00,13.00,13.25,15.80
2022.00,7.00,26.00,14.00,8.78,23.67
2022.00,7.00,26.00,15.00,7.53,30.05
2022.00,7.00,26.00,16.00,6.92,28.37
2022.00,7.00,26.00,17.00,5.28,25.52
2022.00,7.00,26.00,18.00,5.40,21.52
2022.00,7.00,26.00,19.00,5.38,21.05
2022.00,7.00,26.00,20.00,4.90,23.38
2022.00,7.00,26.00,21.00,21.77,20.40
2022.00,7.00,26.00,22.00,15.72,11.53
2022.00,7.00,26.00,23.00,8.95,10.82
2020.00,12.00,18.00,0.00,12.10,17.98
2020.00,12.00,18.00,1.00,13.38,17.58
2020.00,12.00,18.00,2.00,11.80,22.95
2020.00,12.00,18.00,3.00,12.75,26.00
2020.00,12.00,18.00,4.00,20.07,18.95
2020.00,12.00,18.00,5.00,28.15,16.03
2020.00,12.00,18.00,6.00,36.33,15.67
2020.00,12.00,18.00,7.00,46.95,11.73
2020.00,12.00,18.00,8.00,52.98,10.97
2020.00,12.00,18.00,9.00,56.52,9.05
2020.00,12.00,18.00,10.00,56.12,10.70
2020.00,12.00,18.00,11.00,53.50,17.37
2020.00,12.00,18.00,12.00,15.67,41.52
2020.00,12.00,18.00,13.00,3.15,59.55
2020.00,12.00,18.00,14.00,2.65,64.45
2020.00,12.00,18.00,15.00,3.65,51.90
2020.00,12.00,18.00,16.00,2.83,49.35
2020.00,12.00,18.00,17.00,2.75,43.65
2020.00,12.00,18.00,18.00,2.70,41.65
2020.00,12.00,18.00,19.00,4.42,37.30
2020.00,12.00,18.00,20.00,6.60,33.12
2020.00,12.00,18.00,21.00,2.88,30.80
2020.00,12.00,18.00,22.00,4.53,29.48
2020.00,12.00,18.00,23.00,4.05,32.50
2023.00,11.00,4.00,0.00,3.35,29.25
2023.00,11.00,4.00,1.00,2.58,30.35
2023.00,11.00,4.00,2.00,2.50,34.95
2023.00,11.00,4.00,3.00,1.88,41.90
2023.00,11.00,4.00,4.00,2.25,41.22
2023.00,11.00,4.00,5.00,3.53,40.05
2023.00,11.00,4.00,6.00,5.65,29.50
2023.00,11.00,4.00,7.00,20.65,17.35
2023.00,11.00,4.00,8.00,43.90,15.65
2023.00,11.00,4.00,9.00,53.90,15.05
2023.00,11.00,4.00,10.00,53.95,16.12
2023.00,11.00,4.00,11.00,42.75,24.12
2023.00,11.00,4.00,12.00,10.18,52.73
2023.00,11.00,4.00,13.00,1.70,70.38
2023.00,11.00,4.00,14.00,1.95,62.98
2023.00,11.00,4.00,15.00,1.85,50.52
2023.00,11.00,4.00,16.00,2.85,52.58
2023.00,11.00,4.00,17.00,2.95,44.90
2023.00,11.00,4.00,18.00,3.05,42.53
2023.00,11.00,4.00,19.00,2.83,45.22
2023.00,11.00,4.00,20.00,2.40,47.62
2023.00,11.00,4.00,21.00,2.57,39.50
2023.00,11.00,4.00,22.00,2.38,36.92
2023.00,11.00,4.00,23.00,1.48,34.67
2021.00,6.00,9.00,0.00,5.82,6.35
2021.00,6.00,9.00,1.00,5.22,8.95
2021.00,6.00,9.00,2.00,5.15,6.38
2021.00,6.00,9.00,3.00,5.80,4.60
2021.00,6.00,9.00,4.00,7.97,3.47
2021.00,6.00,9.00,5.00,9.53,3.23
2021.00,6.00,9.00,6.00,11.45,2.98
2021.00,6.00,9.00,7.00,13.83,2.73
2021.00,6.00,9.00,8.00,14.03,1.68
2021.00,6.00,9.00,9.00,14.18,1.27
2021.00,6.00,9.00,10.00,15.85,3.20
2021.00,6.00,9.00,11.00,17.15,4.18
2021.00,6.00,9.00,12.00,19.08,5.27
2021.00,6.00,9.00,13.00,14.50,13.07
2021.00,6.00,9.00,14.00,5.40,38.90
2021.00,6.00,9.00,15.00,4.00,48.80
2021.00,6.00,9.00,16.00,5.00,38.17
2021.00,6.00,9.00,17.00,10.95,37.75
2021.00,6.00,9.00,18.00,3.57,21.82
2021.00,6.00,9.00,19.00,4.00,10.78
2021.00,6.00,9.00,20.00,5.00,11.48
2021.00,6.00,9.00,21.00,1.35,12.30
2021.00,6.00,9.00,22.00,1.90,7.42
2021.00,6.00,9.00,23.00,2.20,8.62
2022.00,1.00,26.00,0.00,3.37,19.82
2022.00,1.00,26.00,1.00,3.23,18.45
2022.00,1.00,26.00,2.00,3.42,17.27
2022.00,1.00,26.00,3.00,5.05,18.92
2022.00,1.00,26.00,4.00,10.03,12.60
2022.00,1.00,26.00,5.00,17.07,7.68
2022.00,1.00,26.00,6.00,20.93,6.25
2022.00,1.00,26.00,7.00,24.90,5.90
2022.00,1.00,26.00,8.00,29.48,5.35
2022.00,1.00,26.00,9.00,30.75,5.30
2022.00,1.00,26.00,10.00,31.50,7.03
2022.00,1.00,26.00,11.00,34.52,5.70
2022.00,1.00,26.00,12.00,28.57,7.95
2022.00,1.00,26.00,13.00,15.33,20.50
2022.00,1.00,26.00,14.00,3.95,31.88
2022.00,1.00,26.00,15.00,2.98,29.73
2022.00,1.00,26.00,16.00,3.12,27.45
2022.00,1.00,26.00,17.00,2.90,26.68
2022.00,1.00,26.00,18.00,2.80,24.30
2022.00,1.00,26.00,19.00,2.85,23.53
2022.00,1.00,26.00,20.00,2.80,23.42
2022.00,1.00,26.00,21.00,2.83,20.70
2022.00,1.00,26.00,22.00,3.30,18.82
2022.00,1.00,26.00,23.00,5.15,18.15
2021.00,3.00,14.00,0.00,2.55,18.53
2021.00,3.00,14.00,1.00,1.70,24.98
2021.00,3.00,14.00,2.00,2.00,23.80
2021.00,3.00,14.00,3.00,4.00,16.20
2021.00,3.00,14.00,4.00,6.27,15.85
2021.00,3.00,14.00,5.00,12.50,12.10
2021.00,3.00,14.00,6.00,22.30,8.53
2021.00,3.00,14.00,7.00,31.80,6.62
2021.00,3.00,14.00,8.00,40.58,5.12
2021.00,3.00,14.00,9.00,49.73,2.60
2021.00,3.00,14.00,10.00,53.12,2.55
2021.00,3.00,14.00,11.00,50.97,1.75
2021.00,3.00,14.00,12.00,47.65,2.20
2021.00,3.00,14.00,13.00,35.47,12.40
2021.00,3.00,14.00,14.00,20.97,28.02
2021.00,3.00,14.00,15.00,6.65,33.95
