year,month,day,hour,O3_target,NO2_target
2022.00,11.00,22.00,6.00,81.15,21.33
2022.00,11.00,22.00,7.00,92.77,18.00
2022.00,11.00,22.00,8.00,95.85,19.20
2022.00,11.00,22.00,9.00,96.70,18.98
2022.00,11.00,22.00,10.00,99.20,19.85
2022.00,11.00,22.00,11.00,90.58,24.18
2022.00,11.00,22.00,12.00,58.95,47.47
2022.00,11.00,22.00,13.00,10.98,94.00
2022.00,11.00,22.00,14.00,10.20,80.70
2022.00,11.00,22.00,15.00,8.33,81.55
2022.00,11.00,22.00,16.00,11.50,76.78
2022.00,11.00,22.00,17.00,9.95,70.08
2022.00,11.00,22.00,18.00,9.25,64.35
2022.00,11.00,22.00,19.00,8.12,58.55
2022.00,11.00,22.00,20.00,10.70,48.33
2022.00,11.00,22.00,21.00,18.70,48.60
2022.00,11.00,22.00,22.00,19.43,31.47
2022.00,11.00,22.00,23.00,16.08,33.75
2021.00,4.00,24.00,0.00,4.67,43.70
2021.00,4.00,24.00,1.00,6.40,38.65
2021.00,4.00,24.00,2.00,22.45,29.67
2021.00,4.00,24.00,3.00,50.65,22.40
2021.00,4.00,24.00,4.00,80.70,14.92
2021.00,4.00,24.00,5.00,101.55,6.70
2021.00,4.00,24.00,6.00,108.70,4.90
2021.00,4.00,24.00,7.00,110.77,3.97
2021.00,4.00,24.00,8.00,114.10,4.82
2021.00,4.00,24.00,9.00,116.05,4.53
2021.00,4.00,24.00,10.00,117.88,3.32
2021.00,4.00,24.00,11.00,119.92,3.45
2021.00,4.00,24.00,12.00,119.95,4.90
2021.00,4.00,24.00,13.00,113.78,7.98
2021.00,4.00,24.00,14.00,87.88,23.35
2021.00,4.00,24.00,15.00,56.55,46.30
2021.00,4.00,24.00,16.00,60.98,35.70
2021.00,4.00,24.00,17.00,48.03,40.80
2021.00,4.00,24.00,18.00,11.22,73.72
2021.00,4.00,24.00,19.00,9.88,70.22
2021.00,4.00,24.00,20.00,9.60,69.20
2021.00,4.00,24.00,21.00,7.02,70.00
2021.00,4.00,24.00,22.00,13.93,46.00
2021.00,4.00,24.00,23.00,21.85,38.62
2020.00,9.00,20.00,0.00,15.70,36.45
2020.00,9.00,20.00,1.00,16.82,33.40
2020.00,9.00,20.00,2.00,16.30,24.38
2020.00,9.00,20.00,3.00,16.77,19.82
2020.00,9.00,20.00,4.00,16.12,17.93
2020.00,9.00,20.00,5.00,16.77,17.50
2020.00,9.00,20.00,6.00,13.30,15.60
2020.00,9.00,20.00,7.00,9.93,16.48
2020.00,9.00,20.00,8.00,7.27,16.38
2020.00,9.00,20.00,9.00,8.53,13.58
2020.00,9.00,20.00,10.00,8.45,13.83
2020.00,9.00,20.00,11.00,10.00,15.12
2020.00,9.00,20.00,12.00,12.75,17.35
2020.00,9.00,20.00,13.00,14.60,25.25
2020.00,9.00,20.00,14.00,14.50,29.30
2020.00,9.00,20.00,15.00,16.15,32.45
2020.00,9.00,20.00,16.00,17.08,31.05
2020.00,9.00,20.00,17.00,18.20,27.93
2020.00,9.00,20.00,18.00,18.62,22.73
2020.00,9.00,20.00,19.00,18.90,20.55
2020.00,9.00,20.00,20.00,8.50,19.88
2020.00,9.00,20.00,21.00,15.05,20.90
2020.00,9.00,20.00,22.00,16.55,22.75
2020.00,9.00,20.00,23.00,16.18,23.90
2021.00,12.00,15.00,0.00,9.20,80.55
2021.00,12.00,15.00,1.00,15.85,72.90
2021.00,12.00,15.00,2.00,21.43,70.33
2021.00,12.00,15.00,3.00,25.70,67.22
2021.00,12.00,15.00,4.00,34.03,83.78
2021.00,12.00,15.00,5.00,63.45,55.65
2021.00,12.00,15.00,6.00,85.05,36.57
2021.00,12.00,15.00,7.00,102.00,30.45
2021.00,12.00,15.00,8.00,104.35,28.62
2021.00,12.00,15.00,9.00,95.00,22.77
2021.00,12.00,15.00,10.00,91.25,24.58
2021.00,12.00,15.00,11.00,90.55,36.30
2021.00,12.00,15.00,12.00,71.22,55.28
2021.00,12.00,15.00,13.00,43.27,85.03
2021.00,12.00,15.00,14.00,2.40,108.65
2021.00,12.00,15.00,15.00,2.02,94.17
2021.00,12.00,15.00,16.00,2.33,93.83
2021.00,12.00,15.00,17.00,2.38,86.25
2021.00,12.00,15.00,18.00,2.80,79.20
2021.00,12.00,15.00,19.00,3.33,71.28
2021.00,12.00,15.00,20.00,3.00,66.70
2021.00,12.00,15.00,21.00,3.38,79.00
2021.00,12.00,15.00,22.00,6.58,105.62
2021.00,12.00,15.00,23.00,16.95,79.20
2021.00,9.00,30.00,0.00,33.05,33.12
2021.00,9.00,30.00,1.00,32.38,29.15
2021.00,9.00,30.00,2.00,32.05,30.22
2021.00,9.00,30.00,3.00,37.60,31.12
2021.00,9.00,30.00,4.00,50.05,27.67
2021.00,9.00,30.00,5.00,64.90,23.23
2021.00,9.00,30.00,6.00,82.08,16.82
2021.00,9.00,30.00,7.00,90.52,17.57
2021.00,9.00,30.00,8.00,83.53,27.07
2021.00,9.00,30.00,9.00,72.23,44.27
2021.00,9.00,30.00,10.00,83.47,26.88
2021.00,9.00,30.00,11.00,95.08,20.92
2021.00,9.00,30.00,12.00,83.92,28.65
2021.00,9.00,30.00,13.00,73.20,26.72
2021.00,9.00,30.00,14.00,32.48,69.53
2021.00,9.00,30.00,15.00,31.83,70.85
2021.00,9.00,30.00,16.00,31.95,63.58
2021.00,9.00,30.00,17.00,30.62,61.33
2021.00,9.00,30.00,18.00,28.70,62.33
2021.00,9.00,30.00,19.00,28.77,60.42
2021.00,9.00,30.00,20.00,30.10,69.10
2021.00,9.00,30.00,21.00,43.45,74.30
2021.00,9.00,30.00,22.00,34.85,46.80
2021.00,9.00,30.00,23.00,35.03,46.65
2020.00,10.00,16.00,0.00,5.38,43.10
2020.00,10.00,16.00,1.00,2.60,52.88
2020.00,10.00,16.00,2.00,3.20,59.72
2020.00,10.00,16.00,3.00,27.20,60.45
2020.00,10.00,16.00,4.00,63.20,43.50
2020.00,10.00,16.00,5.00,100.53,30.85
2020.00,10.00,16.00,6.00,134.97,39.23
2020.00,10.00,16.00,7.00,155.18,33.38
2020.00,10.00,16.00,8.00,153.57,20.30
2020.00,10.00,16.00,9.00,158.20,20.95
2020.00,10.00,16.00,10.00,118.02,33.05
2020.00,10.00,16.00,11.00,110.17,35.25
2020.00,10.00,16.00,12.00,55.15,70.40
2020.00,10.00,16.00,13.00,17.70,97.93
2020.00,10.00,16.00,14.00,21.43,107.95
2020.00,10.00,16.00,15.00,10.25,108.20
2020.00,10.00,16.00,16.00,0.23,94.03
2020.00,10.00,16.00,17.00,2.52,79.70
2020.00,10.00,16.00,18.00,7.62,78.68
2020.00,10.00,16.00,19.00,7.12,70.08
2020.00,10.00,16.00,20.00,16.40,62.30
2020.00,10.00,16.00,21.00,18.20,60.50
2020.00,10.00,16.00,22.00,10.03,56.52
2020.00,10.00,16.00,23.00,3.62,63.83
2020.00,9.00,11.00,0.00,30.95,38.50
2020.00,9.00,11.00,1.00,29.78,43.38
2020.00,9.00,11.00,2.00,25.95,31.55
2020.00,9.00,11.00,3.00,24.82,21.77
2020.00,9.00,11.00,4.00,25.25,14.85
2020.00,9.00,11.00,5.00,22.05,10.38
2020.00,9.00,11.00,6.00,19.75,9.70
2020.00,9.00,11.00,7.00,17.40,11.92
2020.00,9.00,11.00,8.00,17.02,14.00
2020.00,9.00,11.00,9.00,15.53,14.08
2020.00,9.00,11.00,10.00,16.65,14.25
2020.00,9.00,11.00,11.00,11.75,16.10
2020.00,9.00,11.00,12.00,12.03,20.82
2020.00,9.00,11.00,13.00,12.10,31.25
2020.00,9.00,11.00,14.00,17.20,43.98
2020.00,9.00,11.00,15.00,17.62,46.85
2020.00,9.00,11.00,16.00,14.57,65.12
2020.00,9.00,11.00,17.00,15.22,60.15
2020.00,9.00,11.00,18.00,16.25,56.75
2020.00,9.00,11.00,19.00,15.00,53.90
2020.00,9.00,11.00,20.00,5.90,37.48
2020.00,9.00,11.00,21.00,12.55,48.20
2020.00,9.00,11.00,22.00,17.35,44.70
2020.00,9.00,11.00,23.00,21.70,45.40
2019.00,11.00,11.00,0.00,12.12,45.55
2019.00,11.00,11.00,1.00,9.38,48.83
2019.00,11.00,11.00,2.00,5.55,53.62
2019.00,11.00,11.00,3.00,11.80,63.58
2019.00,11.00,11.00,4.00,40.47,64.10
2019.00,11.00,11.00,5.00,97.90,60.45
2019.00,11.00,11.00,6.00,144.62,36.70
2019.00,11.00,11.00,7.00,153.88,26.18
2019.00,11.00,11.00,8.00,154.80,24.17
2019.00,11.00,11.00,9.00,145.32,22.52
2019.00,11.00,11.00,10.00,133.50,27.40
2019.00,11.00,11.00,11.00,106.78,40.42
2019.00,11.00,11.00,12.00,36.85,80.25
2019.00,11.00,11.00,13.00,16.38,94.00
2019.00,11.00,11.00,14.00,34.30,88.10
2019.00,11.00,11.00,15.00,27.75,81.95
2019.00,11.00,11.00,16.00,10.93,77.68
2019.00,11.00,11.00,17.00,11.53,72.55
2019.00,11.00,11.00,18.00,12.28,66.47
2019.00,11.00,11.00,19.00,20.85,60.55
2019.00,11.00,11.00,20.00,19.40,44.55
2019.00,11.00,11.00,21.00,28.07,45.70
2019.00,11.00,11.00,22.00,22.93,46.50
2019.00,11.00,11.00,23.00,10.25,52.77
2023.00,9.00,29.00,0.00,14.25,16.85
2023.00,9.00,29.00,1.00,9.78,20.52
2023.00,9.00,29.00,2.00,15.97,17.67
2023.00,9.00,29.00,3.00,23.62,12.45
2023.00,9.00,29.00,4.00,30.12,14.25
2023.00,9.00,29.00,5.00,41.52,8.65
2023.00,9.00,29.00,6.00,49.90,7.25
2023.00,9.00,29.00,7.00,52.90,8.05
2023.00,9.00,29.00,8.00,57.10,7.62
2023.00,9.00,29.00,9.00,62.02,8.70
2023.00,9.00,29.00,10.00,60.88,7.17
2023.00,9.00,29.00,11.00,58.08,8.75
2023.00,9.00,29.00,12.00,52.85,11.60
2023.00,9.00,29.00,13.00,47.05,18.50
2023.00,9.00,29.00,14.00,29.35,28.73
2023.00,9.00,29.00,15.00,20.28,30.80
2023.00,9.00,29.00,16.00,19.95,28.23
2023.00,9.00,29.00,17.00,22.12,18.90
2023.00,9.00,29.00,18.00,22.73,15.68
2023.00,9.00,29.00,19.00,22.15,17.10
2023.00,9.00,29.00,20.00,19.30,15.93
2023.00,9.00,29.00,21.00,27.98,12.20
2023.00,9.00,29.00,22.00,24.77,11.65
2023.00,9.00,29.00,23.00,18.25,22.60
2022.00,8.00,17.00,0.00,27.50,17.85
2022.00,8.00,17.00,1.00,27.82,18.55
2022.00,8.00,17.00,2.00,28.73,22.02
2022.00,8.00,17.00,3.00,26.85,21.90
2022.00,8.00,17.00,4.00,36.00,11.60
2022.00,8.00,17.00,5.00,41.88,21.73
2022.00,8.00,17.00,6.00,63.38,9.70
2022.00,8.00,17.00,7.00,52.10,24.85
2022.00,8.00,17.00,8.00,53.25,33.67
2022.00,8.00,17.00,9.00,54.33,36.08
2022.00,8.00,17.00,10.00,58.88,40.20
2022.00,8.00,17.00,11.00,59.40,40.50
2022.00,8.00,17.00,12.00,42.95,48.80
2022.00,8.00,17.00,13.00,42.50,44.62
2022.00,8.00,17.00,14.00,39.65,36.65
2022.00,8.00,17.00,15.00,37.88,39.70
2022.00,8.00,17.00,16.00,64.58,50.20
2022.00,8.00,17.00,17.00,33.75,47.87
2022.00,8.00,17.00,18.00,37.02,46.30
2022.00,8.00,17.00,19.00,37.08,47.20
2022.00,8.00,17.00,20.00,32.40,44.40
2022.00,8.00,17.00,21.00,49.22,40.30
2022.00,8.00,17.00,22.00,38.38,32.80
2022.00,8.00,17.00,23.00,36.17,30.67
2019.00,8.00,28.00,0.00,31.47,39.50
2019.00,8.00,28.00,1.00,4.72,38.08
2019.00,8.00,28.00,2.00,25.32,35.43
2019.00,8.00,28.00,3.00,42.25,29.15
2019.00,8.00,28.00,4.00,51.62,27.05
2019.00,8.00,28.00,5.00,90.00,23.55
2019.00,8.00,28.00,6.00,100.83,19.00
2019.00,8.00,28.00,7.00,74.15,15.32
2019.00,8.00,28.00,8.00,57.45,12.93
2019.00,8.00,28.00,9.00,45.70,12.55
2019.00,8.00,28.00,10.00,45.05,10.62
2019.00,8.00,28.00,11.00,46.45,14.62
2019.00,8.00,28.00,12.00,45.90,15.15
2019.00,8.00,28.00,13.00,39.52,18.43
2019.00,8.00,28.00,14.00,29.77,32.95
2019.00,8.00,28.00,15.00,30.55,31.95
2019.00,8.00,28.00,16.00,28.28,34.00
2019.00,8.00,28.00,17.00,14.10,61.18
2019.00,8.00,28.00,18.00,11.65,48.75
2019.00,8.00,28.00,19.00,8.10,53.40
2019.00,8.00,28.00,20.00,11.10,40.05
2019.00,8.00,28.00,21.00,7.27,43.00
2019.00,8.00,28.00,22.00,3.52,40.58
2019.00,8.00,28.00,23.00,12.10,40.35
2022.00,9.00,29.00,0.00,41.62,29.25
2022.00,9.00,29.00,1.00,38.83,25.12
2022.00,9.00,29.00,2.00,43.85,32.53
2022.00,9.00,29.00,3.00,50.77,28.20
2022.00,9.00,29.00,4.00,63.63,16.50
2022.00,9.00,29.00,5.00,76.50,13.50
2022.00,9.00,29.00,6.00,78.95,7.25
2022.00,9.00,29.00,7.00,76.40,6.25
2022.00,9.00,29.00,8.00,73.95,7.55
2022.00,9.00,29.00,9.00,78.30,8.38
2022.00,9.00,29.00,10.00,82.95,8.68
2022.00,9.00,29.00,11.00,86.17,9.90
2022.00,9.00,29.00,12.00,86.38,16.55
2022.00,9.00,29.00,13.00,64.38,42.08
2022.00,9.00,29.00,14.00,65.12,41.02
2022.00,9.00,29.00,15.00,61.95,45.62
2022.00,9.00,29.00,16.00,56.62,43.17
2022.00,9.00,29.00,17.00,56.67,44.55
2022.00,9.00,29.00,18.00,49.05,52.78
2022.00,9.00,29.00,19.00,40.08,46.90
2022.00,9.00,29.00,20.00,49.20,31.75
2022.00,9.00,29.00,21.00,51.90,24.00
2022.00,9.00,29.00,22.00,39.73,32.10
2022.00,9.00,29.00,23.00,39.77,35.50
2023.00,12.00,15.00,0.00,3.17,28.70
2023.00,12.00,15.00,1.00,3.48,31.93
2023.00,12.00,15.00,2.00,3.62,25.12
2023.00,12.00,15.00,3.00,5.20,39.40
2023.00,12.00,15.00,4.00,7.65,51.52
2023.00,12.00,15.00,5.00,27.50,33.98
2023.00,12.00,15.00,6.00,49.70,28.85
2023.00,12.00,15.00,7.00,68.15,20.23
2023.00,12.00,15.00,8.00,63.52,11.82
2023.00,12.00,15.00,9.00,69.83,12.15
2023.00,12.00,15.00,10.00,63.18,10.88
2023.00,12.00,15.00,11.00,53.58,18.12
2023.00,12.00,15.00,12.00,34.55,33.60
2023.00,12.00,15.00,13.00,9.55,52.90
2023.00,12.00,15.00,14.00,4.52,57.85
2023.00,12.00,15.00,15.00,3.92,53.15
2023.00,12.00,15.00,16.00,7.45,53.88
2023.00,12.00,15.00,17.00,3.77,49.58
2023.00,12.00,15.00,18.00,3.73,47.40
2023.00,12.00,15.00,19.00,3.83,44.63
2023.00,12.00,15.00,20.00,3.80,40.05
2023.00,12.00,15.00,21.00,4.40,37.20
2023.00,12.00,15.00,22.00,3.60,35.20
2023.00,12.00,15.00,23.00,3.35,26.15
2020.00,3.00,17.00,0.00,22.48,36.62
2020.00,3.00,17.00,1.00,17.85,39.05
2020.00,3.00,17.00,2.00,21.72,41.00
2020.00,3.00,17.00,3.00,39.55,29.25
2020.00,3.00,17.00,4.00,65.83,23.78
2020.00,3.00,17.00,5.00,87.17,20.10
2020.00,3.00,17.00,6.00,97.43,17.15
2020.00,3.00,17.00,7.00,96.92,19.10
2020.00,3.00,17.00,8.00,93.45,14.35
2020.00,3.00,17.00,9.00,95.50,12.25
2020.00,3.00,17.00,10.00,94.53,13.20
2020.00,3.00,17.00,11.00,93.22,19.73
2020.00,3.00,17.00,12.00,86.45,21.98
2020.00,3.00,17.00,13.00,42.73,61.15
2020.00,3.00,17.00,14.00,17.23,78.40
2020.00,3.00,17.00,15.00,16.93,76.27
2020.00,3.00,17.00,16.00,16.03,66.55
2020.00,3.00,17.00,17.00,18.93,54.25
2020.00,3.00,17.00,18.00,11.95,61.25
2020.00,3.00,17.00,19.00,32.42,48.42
2020.00,3.00,17.00,20.00,61.10,38.97
2020.00,3.00,17.00,21.00,58.72,39.20
2020.00,3.00,17.00,22.00,59.92,38.80
2020.00,3.00,17.00,23.00,56.80,37.27
2023.00,8.00,21.00,0.00,30.45,12.15
2023.00,8.00,21.00,1.00,30.80,13.40
2023.00,8.00,21.00,2.00,27.77,12.82
2023.00,8.00,21.00,3.00,29.15,9.55
2023.00,8.00,21.00,4.00,36.15,8.97
2023.00,8.00,21.00,5.00,41.17,6.43
2023.00,8.00,21.00,6.00,44.70,4.25
2023.00,8.00,21.00,7.00,43.55,6.20
2023.00,8.00,21.00,8.00,62.70,4.03
2023.00,8.00,21.00,9.00,49.83,5.32
2023.00,8.00,21.00,10.00,49.20,5.82
2023.00,8.00,21.00,11.00,51.00,3.33
2023.00,8.00,21.00,12.00,50.28,4.42
2023.00,8.00,21.00,13.00,51.88,6.08
2023.00,8.00,21.00,14.00,45.15,10.55
2023.00,8.00,21.00,15.00,48.43,9.28
2023.00,8.00,21.00,16.00,44.40,9.70
2023.00,8.00,21.00,17.00,34.65,16.70
2023.00,8.00,21.00,18.00,36.55,17.27
2023.00,8.00,21.00,19.00,36.77,14.60
2023.00,8.00,21.00,20.00,37.80,14.82
2023.00,8.00,21.00,21.00,50.35,14.60
2023.00,8.00,21.00,22.00,37.83,13.52
2023.00,8.00,21.00,23.00,40.65,12.93
2021.00,9.00,16.00,0.00,37.25,27.12
2021.00,9.00,16.00,1.00,38.58,25.98
2021.00,9.00,16.00,2.00,37.88,28.12
2021.00,9.00,16.00,3.00,35.10,22.45
2021.00,9.00,16.00,4.00,32.85,26.08
2021.00,9.00,16.00,5.00,36.42,22.15
2021.00,9.00,16.00,6.00,30.97,17.03
2021.00,9.00,16.00,7.00,35.02,16.30
2021.00,9.00,16.00,8.00,30.10,26.77
2021.00,9.00,16.00,9.00,28.83,47.53
2021.00,9.00,16.00,10.00,22.10,21.00
2021.00,9.00,16.00,11.00,16.90,30.15
2021.00,9.00,16.00,12.00,16.13,31.13
2021.00,9.00,16.00,13.00,18.55,30.07
2021.00,9.00,16.00,14.00,20.95,33.60
2021.00,9.00,16.00,15.00,26.27,35.17
2021.00,9.00,16.00,16.00,21.20,34.15
2021.00,9.00,16.00,17.00,21.15,32.83
2021.00,9.00,16.00,18.00,19.68,34.48
2021.00,9.00,16.00,19.00,15.62,29.47
2021.00,9.00,16.00,20.00,15.90,13.55
2021.00,9.00,16.00,21.00,18.62,11.80
2021.00,9.00,16.00,22.00,15.25,19.10
2021.00,9.00,16.00,23.00,20.05,20.43
2023.00,1.00,15.00,0.00,18.65,20.82
2023.00,1.00,15.00,1.00,15.47,24.55
2023.00,1.00,15.00,2.00,9.27,32.50
2023.00,1.00,15.00,3.00,12.77,28.42
2023.00,1.00,15.00,4.00,26.45,20.00
2023.00,1.00,15.00,5.00,43.92,17.15
2023.00,1.00,15.00,6.00,56.00,15.85
2023.00,1.00,15.00,7.00,68.72,13.80
2023.00,1.00,15.00,8.00,80.12,10.15
2023.00,1.00,15.00,9.00,85.00,8.93
2023.00,1.00,15.00,10.00,86.30,11.82
2023.00,1.00,15.00,11.00,85.08,12.82
2023.00,1.00,15.00,12.00,68.68,22.82
2023.00,1.00,15.00,13.00,36.75,56.10
2023.00,1.00,15.00,14.00,19.25,69.25
2023.00,1.00,15.00,15.00,12.00,69.18
2023.00,1.00,15.00,16.00,5.97,69.35
2023.00,1.00,15.00,17.00,6.63,64.50
2023.00,1.00,15.00,18.00,6.83,59.73
2023.00,1.00,15.00,19.00,5.50,56.43
2023.00,1.00,15.00,20.00,0.80,59.77
2023.00,1.00,15.00,21.00,4.25,52.60
2023.00,1.00,15.00,22.00,7.38,51.47
2023.00,1.00,15.00,23.00,8.90,45.67
2022.00,11.00,7.00,0.00,7.25,51.07
2022.00,11.00,7.00,1.00,4.47,46.70
2022.00,11.00,7.00,2.00,5.30,44.68
2022.00,11.00,7.00,3.00,8.32,49.65
2022.00,11.00,7.00,4.00,21.02,77.47
2022.00,11.00,7.00,5.00,46.25,61.05
2022.00,11.00,7.00,6.00,96.25,39.25
2022.00,11.00,7.00,7.00,113.10,38.95
2022.00,11.00,7.00,8.00,120.60,31.75
2022.00,11.00,7.00,9.00,129.50,16.87
2022.00,11.00,7.00,10.00,123.97,21.10
2022.00,11.00,7.00,11.00,93.60,37.02
2022.00,11.00,7.00,12.00,55.60,74.78
2022.00,11.00,7.00,13.00,26.90,92.72
2022.00,11.00,7.00,14.00,25.30,88.00
2022.00,11.00,7.00,15.00,8.20,111.75
2022.00,11.00,7.00,16.00,11.77,102.75
2022.00,11.00,7.00,17.00,9.62,104.25
2022.00,11.00,7.00,18.00,8.57,83.70
2022.00,11.00,7.00,19.00,13.50,79.38
2022.00,11.00,7.00,20.00,23.00,58.22
2022.00,11.00,7.00,21.00,14.30,53.40
2022.00,11.00,7.00,22.00,12.18,48.52
2022.00,11.00,7.00,23.00,8.62,55.90
2020.00,6.00,18.00,0.00,18.28,22.12
2020.00,6.00,18.00,1.00,11.78,24.88
2020.00,6.00,18.00,2.00,12.30,22.97
2020.00,6.00,18.00,3.00,14.00,29.93
2020.00,6.00,18.00,4.00,18.18,26.10
2020.00,6.00,18.00,5.00,21.50,24.52
2020.00,6.00,18.00,6.00,22.45,23.20
2020.00,6.00,18.00,7.00,23.10,18.62
2020.00,6.00,18.00,8.00,22.68,17.00
2020.00,6.00,18.00,9.00,15.48,13.60
2020.00,6.00,18.00,10.00,11.65,14.07
2020.00,6.00,18.00,11.00,10.50,34.20
2020.00,6.00,18.00,12.00,10.95,18.93
2020.00,6.00,18.00,13.00,9.75,34.15
2020.00,6.00,18.00,14.00,10.35,21.67
2020.00,6.00,18.00,15.00,10.20,23.10
2020.00,6.00,18.00,16.00,8.37,23.53
2020.00,6.00,18.00,17.00,6.53,24.15
2020.00,6.00,18.00,18.00,12.28,46.42
2020.00,6.00,18.00,19.00,9.70,38.07
2020.00,6.00,18.00,20.00,9.00,24.37
2020.00,6.00,18.00,21.00,10.85,25.50
2020.00,6.00,18.00,22.00,11.12,18.05
2020.00,6.00,18.00,23.00,10.47,22.77
2020.00,5.00,8.00,0.00,30.40,37.48
2020.00,5.00,8.00,1.00,28.40,40.23
2020.00,5.00,8.00,2.00,56.30,30.15
2020.00,5.00,8.00,3.00,88.75,24.88
2020.00,5.00,8.00,4.00,133.38,20.07
2020.00,5.00,8.00,5.00,159.77,16.50
2020.00,5.00,8.00,6.00,177.20,15.63
2020.00,5.00,8.00,7.00,172.08,15.80
2020.00,5.00,8.00,8.00,171.60,14.50
2020.00,5.00,8.00,9.00,171.27,14.28
2020.00,5.00,8.00,10.00,178.92,14.65
2020.00,5.00,8.00,11.00,179.75,16.15
2020.00,5.00,8.00,12.00,177.12,18.23
2020.00,5.00,8.00,13.00,157.32,21.85
2020.00,5.00,8.00,14.00,120.95,28.67
2020.00,5.00,8.00,15.00,102.62,30.07
2020.00,5.00,8.00,16.00,91.03,27.43
2020.00,5.00,8.00,17.00,87.97,27.20
2020.00,5.00,8.00,18.00,63.30,36.12
2020.00,5.00,8.00,19.00,39.45,44.85
2020.00,5.00,8.00,20.00,52.40,36.40
2020.00,5.00,8.00,21.00,49.60,29.20
2020.00,5.00,8.00,22.00,52.00,26.12
2020.00,5.00,8.00,23.00,42.60,31.70
2024.00,5.00,27.00,0.00,13.32,70.07
2024.00,5.00,27.00,1.00,13.38,70.67
2024.00,5.00,27.00,2.00,20.68,80.55
2024.00,5.00,27.00,3.00,49.62,50.50
2024.00,5.00,27.00,4.00,101.08,33.70
2024.00,5.00,27.00,5.00,161.33,25.30
2024.00,5.00,27.00,6.00,189.22,18.07
2024.00,5.00,27.00,7.00,172.15,10.70
2024.00,5.00,27.00,8.00,168.52,9.72
2024.00,5.00,27.00,9.00,170.25,10.18
2024.00,5.00,27.00,10.00,173.65,11.95
2024.00,5.00,27.00,11.00,184.30,10.70
2024.00,5.00,27.00,12.00,191.40,13.28
2024.00,5.00,27.00,13.00,160.70,19.80
2024.00,5.00,27.00,14.00,107.55,47.83
2024.00,5.00,27.00,15.00,25.85,112.80
2024.00,5.00,27.00,16.00,18.80,124.47
2024.00,5.00,27.00,17.00,10.72,128.48
2024.00,5.00,27.00,18.00,9.93,109.50
2024.00,5.00,27.00,19.00,11.38,105.40
2024.00,5.00,27.00,20.00,12.35,88.62
2024.00,5.00,27.00,21.00,14.93,83.40
2024.00,5.00,27.00,22.00,10.20,84.00
2024.00,5.00,27.00,23.00,9.33,85.60
2023.00,2.00,9.00,0.00,5.47,63.50
2023.00,2.00,9.00,1.00,5.45,65.90
2023.00,2.00,9.00,2.00,8.52,64.95
2023.00,2.00,9.00,3.00,15.25,59.23
2023.00,2.00,9.00,4.00,34.27,60.53
2023.00,2.00,9.00,5.00,53.45,57.85
2023.00,2.00,9.00,6.00,85.97,31.57
2023.00,2.00,9.00,7.00,99.53,35.15
2023.00,2.00,9.00,8.00,110.15,33.78
2023.00,2.00,9.00,9.00,121.80,28.40
2023.00,2.00,9.00,10.00,113.43,28.35
2023.00,2.00,9.00,11.00,100.47,37.33
2023.00,2.00,9.00,12.00,74.35,52.80
2023.00,2.00,9.00,13.00,108.45,67.78
2023.00,2.00,9.00,14.00,42.60,86.25
2023.00,2.00,9.00,15.00,12.45,89.83
2023.00,2.00,9.00,16.00,9.18,95.95
2023.00,2.00,9.00,17.00,9.20,88.07
2023.00,2.00,9.00,18.00,8.85,84.60
2023.00,2.00,9.00,19.00,10.57,86.10
2023.00,2.00,9.00,20.00,6.75,87.05
2023.00,2.00,9.00,21.00,7.58,82.45
2023.00,2.00,9.00,22.00,13.02,58.95
2023.00,2.00,9.00,23.00,15.77,52.45
2019.00,9.00,26.00,0.00,4.83,27.70
2019.00,9.00,26.00,1.00,5.52,25.75
2019.00,9.00,26.00,2.00,5.65,22.35
2019.00,9.00,26.00,3.00,4.55,16.75
2019.00,9.00,26.00,4.00,4.35,14.00
2019.00,9.00,26.00,5.00,3.67,12.27
2019.00,9.00,26.00,6.00,4.00,10.50
2019.00,9.00,26.00,7.00,4.20,14.20
2019.00,9.00,26.00,8.00,4.38,12.90
2019.00,9.00,26.00,9.00,4.47,16.98
2019.00,9.00,26.00,10.00,4.30,22.05
2019.00,9.00,26.00,11.00,4.17,22.95
2019.00,9.00,26.00,12.00,4.40,21.27
2019.00,9.00,26.00,13.00,4.00,20.90
2019.00,9.00,26.00,14.00,3.38,40.67
2019.00,9.00,26.00,15.00,3.35,40.55
2019.00,9.00,26.00,16.00,3.45,40.03
2019.00,9.00,26.00,17.00,5.23,36.33
2019.00,9.00,26.00,18.00,4.83,27.38
2019.00,9.00,26.00,19.00,3.75,18.88
2019.00,9.00,26.00,20.00,4.20,18.70
2019.00,9.00,26.00,21.00,7.78,18.90
2019.00,9.00,26.00,22.00,5.85,22.05
2019.00,9.00,26.00,23.00,4.55,25.30
2022.00,6.00,7.00,0.00,6.38,50.77
2022.00,6.00,7.00,1.00,13.05,42.30
2022.00,6.00,7.00,2.00,28.82,28.53
2022.00,6.00,7.00,3.00,44.67,15.35
2022.00,6.00,7.00,4.00,60.70,7.43
2022.00,6.00,7.00,5.00,78.52,6.70
2022.00,6.00,7.00,6.00,94.10,6.68
2022.00,6.00,7.00,7.00,110.92,5.15
2022.00,6.00,7.00,8.00,118.78,4.17
2022.00,6.00,7.00,9.00,112.65,6.53
2022.00,6.00,7.00,10.00,109.53,9.18
2022.00,6.00,7.00,11.00,108.62,10.20
2022.00,6.00,7.00,12.00,103.80,9.10
